"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0004427";"inorganic diphosphatase activity";0.0002803036;0.02550763;1;39.20396;0.01098901;0.02518854;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0050543";"icosatetraenoic acid binding";0.0002873217;0.02614628;1;38.24636;0.01098901;0.02581108;1;6;0.04857006;1;20.58882;0.006578947;0.1666667;0.04760388;1
"GO:0047288";"monosialoganglioside sialyltransferase activity";0.000297477;0.02707041;1;36.94071;0.01098901;0.02671121;1;3;0.02428503;1;41.17763;0.006578947;0.3333333;0.02409025;1
"GO:0022857";"transmembrane transporter activity";0.09619301;8.753564;15;1.713588;0.1648352;0.02691298;1;1039;8.410715;16;1.902335;0.1052632;0.01539942;0.01011536;1
"GO:0099106";"ion channel regulator activity";0.01248012;1.135691;4;3.522086;0.04395604;0.02754249;1;92;0.7447409;3;4.028247;0.01973684;0.0326087;0.0387326;1
"GO:0004311";"farnesyltranstransferase activity";0.0003228716;0.02938131;1;34.03524;0.01098901;0.02895849;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0001727";"lipid kinase activity";0.0003240429;0.02948791;1;33.91221;0.01098901;0.02906202;1;5;0.04047505;1;24.70658;0.006578947;0.2;0.03982921;1
"GO:0050542";"icosanoid binding";0.000327848;0.02983417;1;33.51862;0.01098901;0.02939827;1;6;0.04857006;1;20.58882;0.006578947;0.1666667;0.04760388;1
"GO:0001223";"transcription coactivator binding";0.002925054;0.2661799;2;7.513715;0.02197802;0.02950499;1;20;0.1619002;2;12.35329;0.01315789;0.1;0.01124145;1
"GO:0004351";"glutamate decarboxylase activity";0.00033005;0.03003455;1;33.29498;0.01098901;0.02959281;1;3;0.02428503;1;41.17763;0.006578947;0.3333333;0.02409025;1
"GO:0008188";"neuropeptide receptor activity";0.007325239;0.6665968;3;4.500472;0.03296703;0.02964446;1;46;0.3723705;2;5.370995;0.01315789;0.04347826;0.05344302;1
"GO:0005484";"SNAP receptor activity";0.002956539;0.2690451;2;7.433698;0.02197802;0.03008846;1;41;0.3318954;2;6.025995;0.01315789;0.04878049;0.04345635;1
"GO:0033862";"UMP kinase activity";0.0003427771;0.03119272;1;32.05876;0.01098901;0.03071643;1;1;0.00809501;1;123.5329;0.006578947;1;0.00809501;1
"GO:0004826";"phenylalanine-tRNA ligase activity";0.0003439141;0.03129618;1;31.95278;0.01098901;0.03081674;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0016290";"palmitoyl-CoA hydrolase activity";0.0003467057;0.03155022;1;31.6955;0.01098901;0.03106301;1;10;0.0809501;1;12.35329;0.006578947;0.1;0.07808208;1
"GO:0004798";"thymidylate kinase activity";0.0003596415;0.03272737;1;30.55546;0.01098901;0.03220333;1;2;0.01619002;1;61.76645;0.006578947;0.5;0.01612492;1
"GO:0016765";"transferase activity, transferring alkyl or aryl (other than methyl) groups";0.003078903;0.2801802;2;7.138263;0.02197802;0.03239938;1;57;0.4614156;2;4.334488;0.01315789;0.03508772;0.07785464;1
"GO:0001228";"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";0.05665101;5.155242;10;1.939773;0.1098901;0.03332197;1;410;3.318954;10;3.012997;0.06578947;0.02439024;0.001894204;0.9532511818
"GO:0015232";"heme transporter activity";0.0003779468;0.03439316;1;29.07555;0.01098901;0.03381471;1;8;0.06476008;1;15.44161;0.006578947;0.125;0.06296608;1
"GO:0050815";"phosphoserine binding";0.0003847719;0.03501424;1;28.55981;0.01098901;0.03441484;1;6;0.04857006;1;20.58882;0.006578947;0.1666667;0.04760388;1
"GO:0022891";"substrate-specific transmembrane transporter activity";0.09066897;8.250876;14;1.696789;0.1538462;0.03469727;1;951;7.698354;13;1.688673;0.08552632;0.01366982;0.04514777;1
"GO:0009041";"uridylate kinase activity";0.0003909353;0.03557511;1;28.10954;0.01098901;0.03495646;1;3;0.02428503;1;41.17763;0.006578947;0.3333333;0.02409025;1
"GO:0051015";"actin filament binding";0.01373643;1.250015;4;3.199961;0.04395604;0.03714207;1;156;1.262822;4;3.16751;0.02631579;0.02564103;0.03812217;1
"GO:0031685";"adenosine receptor binding";0.0004236965;0.03855638;1;25.93604;0.01098901;0.03783041;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0031849";"olfactory receptor binding";0.0004237799;0.03856397;1;25.93094;0.01098901;0.03783772;1;6;0.04857006;1;20.58882;0.006578947;0.1666667;0.04760388;1
"GO:0003700";"transcription factor activity, sequence-specific DNA binding";0.1368043;12.44919;19;1.526204;0.2087912;0.03793289;1;1245;10.07829;19;1.885241;0.125;0.01526104;0.005681625;1
"GO:0051117";"ATPase binding";0.008127737;0.7396241;3;4.056115;0.03296703;0.03846634;1;79;0.6395058;3;4.691123;0.01973684;0.03797468;0.02629456;1
"GO:0004127";"cytidylate kinase activity";0.0004391819;0.03996555;1;25.02155;0.01098901;0.0391859;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0015143";"urate transmembrane transporter activity";0.000457974;0.04167563;1;23.99484;0.01098901;0.0408283;1;9;0.07285509;1;13.72588;0.006578947;0.1111111;0.07055461;1
"GO:0001849";"complement component C1q binding";0.0004698562;0.04275691;1;23.38803;0.01098901;0.04186535;1;8;0.06476008;1;15.44161;0.006578947;0.125;0.06296608;1
"GO:0046982";"protein heterodimerization activity";0.05092792;4.63444;9;1.941982;0.0989011;0.04236058;1;510;4.128455;9;2.179992;0.05921053;0.01764706;0.02316063;1
"GO:0071987";"WD40-repeat domain binding";0.0004847591;0.04411308;1;22.66901;0.01098901;0.04316448;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0044877";"macromolecular complex binding";0.1214318;11.05029;17;1.538421;0.1868132;0.04614917;1;1380;11.17111;15;1.342749;0.09868421;0.01086957;0.1494773;1
"GO:0001047";"core promoter binding";0.02144598;1.951584;5;2.562022;0.05494505;0.04648571;1;167;1.351867;5;3.69859;0.03289474;0.02994012;0.01163805;1
"GO:0015181";"arginine transmembrane transporter activity";0.0005428938;0.04940334;1;20.24155;0.01098901;0.04821561;1;5;0.04047505;1;24.70658;0.006578947;0.2;0.03982921;1
"GO:0044325";"ion channel binding";0.01499669;1.364698;4;2.931051;0.04395604;0.04848594;1;115;0.9309261;4;4.296796;0.02631579;0.03478261;0.01426876;1
"GO:0036041";"long-chain fatty acid binding";0.0005620389;0.05114554;1;19.55205;0.01098901;0.04987328;1;11;0.08904511;1;11.23026;0.006578947;0.09090909;0.085549;1
"GO:0051400";"BH domain binding";0.000565382;0.05144976;1;19.43644;0.01098901;0.05016245;1;12;0.09714012;1;10.29441;0.006578947;0.08333333;0.09295583;1
"GO:0005025";"transforming growth factor beta receptor activity, type I";0.0005691095;0.05178896;1;19.30913;0.01098901;0.05048476;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0005496";"steroid binding";0.009131721;0.8309866;3;3.610167;0.03296703;0.05117222;1;92;0.7447409;2;2.685498;0.01315789;0.02173913;0.1708963;1
"GO:0000983";"transcription factor activity, RNA polymerase II core promoter sequence-specific";0.003980461;0.3622219;2;5.521477;0.02197802;0.05139759;1;23;0.1861852;2;10.74199;0.01315789;0.08695652;0.01473383;1
"GO:0008142";"oxysterol binding";0.0005828455;0.05303894;1;18.85407;0.01098901;0.05167158;1;5;0.04047505;1;24.70658;0.006578947;0.2;0.03982921;1
"GO:0005127";"ciliary neurotrophic factor receptor binding";0.0005842469;0.05316647;1;18.80885;0.01098901;0.05179258;1;5;0.04047505;1;24.70658;0.006578947;0.2;0.03982921;1
"GO:0051393";"alpha-actinin binding";0.004041804;0.3678042;2;5.437676;0.02197802;0.05280676;1;33;0.2671353;2;7.486842;0.01315789;0.06060606;0.02917529;1
"GO:0019904";"protein domain specific binding";0.07119319;6.47858;11;1.697903;0.1208791;0.05854787;1;693;5.609842;10;1.782581;0.06578947;0.01443001;0.0554069;1
"GO:0015077";"monovalent inorganic cation transmembrane transporter activity";0.03821429;3.4775;7;2.01294;0.07692308;0.05984539;1;376;3.043724;7;2.299815;0.04605263;0.01861702;0.0335799;1
"GO:0046875";"ephrin receptor binding";0.004360175;0.3967759;2;5.040629;0.02197802;0.0603366;1;29;0.2347553;2;8.51951;0.01315789;0.06896552;0.02290945;1
"GO:0048763";"calcium-induced calcium release activity";0.0006846059;0.06229913;1;16.05159;0.01098901;0.06041827;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0035005";"1-phosphatidylinositol-4-phosphate 3-kinase activity";0.00069262;0.06302842;1;15.86586;0.01098901;0.06110372;1;7;0.05666507;1;17.64756;0.006578947;0.1428571;0.055316;1
"GO:0047617";"acyl-CoA hydrolase activity";0.0007050581;0.06416029;1;15.58597;0.01098901;0.06216656;1;17;0.1376152;1;7.266641;0.006578947;0.05882353;0.1291054;1
"GO:0030306";"ADP-ribosylation factor binding";0.0007084489;0.06446885;1;15.51137;0.01098901;0.0624561;1;8;0.06476008;1;15.44161;0.006578947;0.125;0.06296608;1
"GO:0043425";"bHLH transcription factor binding";0.004490042;0.4085938;2;4.894837;0.02197802;0.06350818;1;28;0.2266603;2;8.823778;0.01315789;0.07142857;0.02144179;1
"GO:0001846";"opsonin binding";0.0007214963;0.06565616;1;15.23086;0.01098901;0.06356939;1;14;0.1133301;1;8.823778;0.006578947;0.07142857;0.1075912;1
"GO:0023026";"MHC class II protein complex binding";0.0007390506;0.06725361;1;14.86909;0.01098901;0.06506519;1;16;0.1295202;1;7.720806;0.006578947;0.0625;0.1219919;1
"GO:0008559";"xenobiotic-transporting ATPase activity";0.0007422096;0.06754107;1;14.80581;0.01098901;0.06533411;1;7;0.05666507;1;17.64756;0.006578947;0.1428571;0.055316;1
"GO:0015174";"basic amino acid transmembrane transporter activity";0.0007443694;0.06773762;1;14.76285;0.01098901;0.06551793;1;10;0.0809501;1;12.35329;0.006578947;0.1;0.07808208;1
"GO:0033872";"[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity";0.0007599212;0.06915283;1;14.46072;0.01098901;0.06684048;1;2;0.01619002;1;61.76645;0.006578947;0.5;0.01612492;1
"GO:0046934";"phosphatidylinositol-4,5-bisphosphate 3-kinase activity";0.01027332;0.9348722;3;3.208995;0.03296703;0.06777297;1;66;0.5342707;1;1.871711;0.006578947;0.01515152;0.4157225;1
"GO:0008527";"taste receptor activity";0.0007780062;0.07079857;1;14.12458;0.01098901;0.06837613;1;26;0.2104703;1;4.751265;0.006578947;0.03846154;0.1906049;1
"GO:0001190";"transcriptional activator activity, RNA polymerase II transcription factor binding";0.01031385;0.9385607;3;3.196384;0.03296703;0.06840268;1;60;0.4857006;3;6.176645;0.01973684;0.05;0.01270923;1
"GO:0008324";"cation transmembrane transporter activity";0.06450481;5.869938;10;1.703595;0.1098901;0.06856887;1;653;5.286041;10;1.891775;0.06578947;0.01531394;0.03984575;1
"GO:0031995";"insulin-like growth factor II binding";0.0007878405;0.07169349;1;13.94827;0.01098901;0.06921014;1;8;0.06476008;2;30.88322;0.01315789;0.25;0.001765449;0.9532511818
"GO:0052813";"phosphatidylinositol bisphosphate kinase activity";0.01039935;0.9463405;3;3.170106;0.03296703;0.06973969;1;69;0.5585557;1;1.790332;0.006578947;0.01449275;0.4298472;1
"GO:0008514";"organic anion transmembrane transporter activity";0.01700502;1.547456;4;2.584887;0.04395604;0.07009648;1;200;1.619002;3;1.852993;0.01973684;0.015;0.2206122;1
"GO:0089720";"caspase binding";0.0007988588;0.07269615;1;13.75589;0.01098901;0.07014368;1;11;0.08904511;1;11.23026;0.006578947;0.09090909;0.085549;1
"GO:0019901";"protein kinase binding";0.05628666;5.122086;9;1.757097;0.0989011;0.07052346;1;567;4.589871;7;1.525097;0.04605263;0.01234568;0.1769779;1
"GO:0003713";"transcription coactivator activity";0.03216756;2.927248;6;2.049707;0.06593407;0.07350415;1;301;2.436598;6;2.46245;0.03947368;0.01993355;0.03598703;1
"GO:0044548";"S100 protein binding";0.0008423176;0.0766509;1;13.04616;0.01098901;0.07381678;1;13;0.1052351;1;9.50253;0.006578947;0.07692308;0.1003031;1
"GO:0050833";"pyruvate transmembrane transporter activity";0.0008491618;0.07727372;1;12.94101;0.01098901;0.07439394;1;5;0.04047505;1;24.70658;0.006578947;0.2;0.03982921;1
"GO:0016209";"antioxidant activity";0.004929243;0.4485611;2;4.458701;0.02197802;0.07463478;1;80;0.6476008;1;1.544161;0.006578947;0.0125;0.4787959;1
"GO:0016289";"CoA hydrolase activity";0.0008752682;0.0796494;1;12.55502;0.01098901;0.07659216;1;19;0.1538052;1;6.501731;0.006578947;0.05263158;0.1431612;1
"GO:0001848";"complement binding";0.0008954831;0.08148896;1;12.2716;0.01098901;0.07829077;1;21;0.1699952;1;5.882519;0.006578947;0.04761905;0.1569916;1
"GO:0045502";"dynein binding";0.005098232;0.4639391;2;4.31091;0.02197802;0.07907098;1;52;0.4209405;2;4.751265;0.01315789;0.03846154;0.0663741;1
"GO:0051184";"cofactor transporter activity";0.0009061225;0.08245715;1;12.12751;0.01098901;0.07918352;1;19;0.1538052;1;6.501731;0.006578947;0.05263158;0.1431612;1
"GO:0001221";"transcription cofactor binding";0.005107303;0.4647645;2;4.303254;0.02197802;0.07931141;1;36;0.2914204;2;6.862939;0.01315789;0.05555556;0.03426945;1
"GO:0000989";"transcription factor activity, transcription factor binding";0.06635438;6.038249;10;1.656109;0.1098901;0.0794491;1;600;4.857006;10;2.058882;0.06578947;0.01666667;0.02428678;1
"GO:0032403";"protein complex binding";0.06653735;6.054899;10;1.651555;0.1098901;0.08058123;1;783;6.338393;8;1.26215;0.05263158;0.01021711;0.3012766;1
"GO:0042805";"actinin binding";0.005187495;0.472062;2;4.236731;0.02197802;0.08144704;1;41;0.3318954;2;6.025995;0.01315789;0.04878049;0.04345635;1
"GO:0005042";"netrin receptor activity";0.0009471229;0.08618819;1;11.60252;0.01098901;0.0826159;1;2;0.01619002;1;61.76645;0.006578947;0.5;0.01612492;1
"GO:0086089";"voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization";0.0009473544;0.08620925;1;11.59968;0.01098901;0.08263524;1;4;0.03238004;1;30.88322;0.006578947;0.25;0.03199151;1
"GO:0005114";"type II transforming growth factor beta receptor binding";0.0009489751;0.08635673;1;11.57987;0.01098901;0.08277065;1;7;0.05666507;1;17.64756;0.006578947;0.1428571;0.055316;1
"GO:0046983";"protein dimerization activity";0.1217812;11.08209;16;1.443772;0.1758242;0.08312329;1;1261;10.20781;17;1.665392;0.1118421;0.01348136;0.02655349;1
"GO:0005351";"sugar:proton symporter activity";0.0009575662;0.08713853;1;11.47598;0.01098901;0.08348814;1;15;0.1214251;1;8.235526;0.006578947;0.06666667;0.1148206;1
"GO:0000988";"transcription factor activity, protein binding";0.06707538;6.10386;10;1.638308;0.1098901;0.08396874;1;608;4.921766;10;2.031791;0.06578947;0.01644737;0.02629354;1
"GO:0046332";"SMAD binding";0.01128515;1.026948;3;2.921276;0.03296703;0.08427671;1;74;0.5990307;3;5.00809;0.01973684;0.04054054;0.02218937;1
"GO:0042910";"xenobiotic transporter activity";0.0009741263;0.08864549;1;11.28089;0.01098901;0.08486958;1;9;0.07285509;1;13.72588;0.006578947;0.1111111;0.07055461;1
"GO:0019870";"potassium channel inhibitor activity";0.0009795652;0.08914044;1;11.21825;0.01098901;0.08532286;1;7;0.05666507;1;17.64756;0.006578947;0.1428571;0.055316;1
"GO:0000287";"magnesium ion binding";0.01826515;1.662129;4;2.406553;0.04395604;0.08580747;1;199;1.610907;4;2.483073;0.02631579;0.0201005;0.07850321;1
"GO:0035727";"lysophosphatidic acid binding";0.001011943;0.09208677;1;10.85932;0.01098901;0.08801651;1;5;0.04047505;1;24.70658;0.006578947;0.2;0.03982921;1
"GO:0003836";"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity";0.001018273;0.09266282;1;10.79182;0.01098901;0.08854224;1;6;0.04857006;1;20.58882;0.006578947;0.1666667;0.04760388;1
"GO:0005522";"profilin binding";0.001024459;0.09322573;1;10.72665;0.01098901;0.08905569;1;10;0.0809501;1;12.35329;0.006578947;0.1;0.07808208;1
"GO:0097157";"pre-mRNA intronic binding";0.001037964;0.09445474;1;10.58708;0.01098901;0.09017571;1;8;0.06476008;1;15.44161;0.006578947;0.125;0.06296608;1
"GO:0004659";"prenyltransferase activity";0.001039112;0.09455916;1;10.57539;0.01098901;0.09027081;1;16;0.1295202;1;7.720806;0.006578947;0.0625;0.1219919;1
