"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0005943";"phosphatidylinositol 3-kinase complex, class IA";0.0006965582;0.05084875;1;19.66617;0.01369863;0.04959442;1;2;0.01129041;1;88.57075;0.009433962;0.5;0.01125884;1
"GO:0098803";"respiratory chain complex";0.004911401;0.3585323;2;5.578298;0.02739726;0.05039482;1;88;0.496778;1;2.012972;0.009433962;0.01136364;0.3930728;1
"GO:0033180";"proton-transporting V-type ATPase, V1 domain";0.0007364788;0.05376296;1;18.60017;0.01369863;0.05236205;1;9;0.05080684;1;19.68239;0.009433962;0.1111111;0.04968491;1
"GO:0071439";"clathrin complex";0.0008379039;0.06116699;1;16.34869;0.01369863;0.05935797;1;9;0.05080684;1;19.68239;0.009433962;0.1111111;0.04968491;1
"GO:0038037";"G-protein coupled receptor dimeric complex";0.0008381191;0.06118269;1;16.34449;0.01369863;0.05937276;1;7;0.03951643;1;25.30593;0.009433962;0.1428571;0.03885956;1
"GO:0033178";"proton-transporting two-sector ATPase complex, catalytic domain";0.0008408535;0.06138231;1;16.29134;0.01369863;0.05956066;1;17;0.09596847;1;10.42009;0.009433962;0.05882353;0.0917917;1
"GO:0008274";"gamma-tubulin ring complex";0.0008411616;0.0614048;1;16.28537;0.01369863;0.05958183;1;7;0.03951643;1;25.30593;0.009433962;0.1428571;0.03885956;1
"GO:0005746";"mitochondrial respiratory chain";0.005453106;0.3980767;2;5.024157;0.02739726;0.06059499;1;94;0.5306492;1;1.884484;0.009433962;0.0106383;0.413439;1
"GO:0070469";"respiratory chain";0.005579249;0.4072852;2;4.910564;0.02739726;0.06306438;1;102;0.5758108;1;1.736681;0.009433962;0.009803922;0.4395444;1
"GO:0012510";"trans-Golgi network transport vesicle membrane";0.0008932133;0.06520457;1;15.33635;0.01369863;0.06315151;1;14;0.07903286;1;12.65296;0.009433962;0.07142857;0.07622275;1
"GO:0001518";"voltage-gated sodium channel complex";0.000974196;0.07111631;1;14.06147;0.01369863;0.06867872;1;14;0.07903286;1;12.65296;0.009433962;0.07142857;0.07622275;1
"GO:0030133";"transport vesicle";0.03074433;2.244336;5;2.22783;0.06849315;0.07429329;1;369;2.08308;4;1.920233;0.03773585;0.01084011;0.1559491;1
"GO:0097443";"sorting endosome";0.001058531;0.07727274;1;12.94117;0.01369863;0.07440053;1;6;0.03387123;1;29.52358;0.009433962;0.1666667;0.03340117;1
"GO:0044425";"membrane part";0.5258765;38.38898;45;1.172211;0.6164384;0.07545926;1;6581;37.15109;41;1.103602;0.3867925;0.006230056;0.2454742;1
"GO:0098796";"membrane protein complex";0.05100064;3.723046;7;1.880181;0.09589041;0.07851112;1;687;3.878255;6;1.547087;0.05660377;0.008733624;0.1924353;1
"GO:0016471";"vacuolar proton-transporting V-type ATPase complex";0.001161417;0.08478345;1;11.79475;0.01369863;0.08133406;1;20;0.1129041;1;8.857075;0.009433962;0.05;0.1071007;1
"GO:0032039";"integrator complex";0.001194972;0.08723293;1;11.46356;0.01369863;0.0835842;1;15;0.08467806;1;11.80943;0.009433962;0.06666667;0.08144155;1
"GO:0045202";"synapse";0.1180798;8.619824;13;1.508151;0.1780822;0.08486886;1;839;4.736326;9;1.900207;0.08490566;0.01072706;0.04766496;1
"GO:0046930";"pore complex";0.001290968;0.09424066;1;10.61113;0.01369863;0.08999168;1;18;0.1016137;1;9.841195;0.009433962;0.05555556;0.09692337;1
"GO:0030426";"growth cone";0.02325731;1.697784;4;2.356013;0.05479452;0.09055461;1;150;0.8467806;1;1.180943;0.009433962;0.006666667;0.573685;1
"GO:0032991";"macromolecular complex";0.3825065;27.92297;34;1.217635;0.4657534;0.0906047;1;5073;28.63812;34;1.187229;0.3207547;0.006702149;0.1434756;1
"GO:0042641";"actomyosin";0.006930155;0.5059013;2;3.95334;0.02739726;0.09147165;1;64;0.3612931;1;2.767836;0.009433962;0.015625;0.3043632;1
"GO:0097038";"perinuclear endoplasmic reticulum";0.00134471;0.09816381;1;10.18705;0.01369863;0.09355948;1;11;0.06209725;1;16.10377;0.009433962;0.09090909;0.06038947;1
"GO:1990204";"oxidoreductase complex";0.007039806;0.5139058;2;3.891764;0.02739726;0.09391897;1;111;0.6266177;1;1.595869;0.009433962;0.009009009;0.4675393;1
"GO:0030427";"site of polarized growth";0.02371932;1.73151;4;2.310122;0.05479452;0.09561047;1;155;0.8750067;1;1.142848;0.009433962;0.006451613;0.585679;1
"GO:0045334";"clathrin-coated endocytic vesicle";0.007232584;0.5279786;2;3.788032;0.02739726;0.09826745;1;67;0.3782287;2;5.287806;0.01886792;0.02985075;0.05506338;1
"GO:0097228";"sperm principal piece";0.001477676;0.1078703;1;9.27039;0.01369863;0.1023276;1;22;0.1241945;1;8.051887;0.009433962;0.04545455;0.1171644;1
"GO:0009897";"external side of plasma membrane";0.02439899;1.781126;4;2.24577;0.05479452;0.1032877;1;226;1.275816;3;2.351436;0.02830189;0.01327434;0.135877;1
"GO:0030018";"Z disc";0.01550637;1.131965;3;2.650259;0.04109589;0.1046925;1;119;0.6717793;2;2.977168;0.01886792;0.01680672;0.1453695;1
"GO:0098800";"inner mitochondrial membrane protein complex";0.007580989;0.5534122;2;3.613943;0.02739726;0.1062676;1;137;0.773393;1;1.293004;0.009433962;0.00729927;0.5408667;1
"GO:0019898";"extrinsic component of membrane";0.02477301;1.80843;4;2.211864;0.05479452;0.1076313;1;263;1.484689;4;2.694167;0.03773585;0.01520913;0.06188217;1
"GO:1990124";"messenger ribonucleoprotein complex";0.001568598;0.1145077;1;8.733039;0.01369863;0.1082751;1;10;0.05645204;1;17.71415;0.009433962;0.1;0.05505221;1
"GO:0030140";"trans-Golgi network transport vesicle";0.001577381;0.1151488;1;8.684416;0.01369863;0.1088475;1;28;0.1580657;1;6.326482;0.009433962;0.03571429;0.1466862;1
"GO:0016013";"syntrophin complex";0.001605059;0.1171693;1;8.534658;0.01369863;0.1106491;1;4;0.02258082;1;44.28538;0.009433962;0.25;0.0223921;1
"GO:0031594";"neuromuscular junction";0.007798319;0.5692773;2;3.513226;0.02739726;0.1113451;1;55;0.3104862;1;3.220755;0.009433962;0.01818182;0.2678836;1
"GO:0001891";"phagocytic cup";0.001639998;0.1197198;1;8.352836;0.01369863;0.1129182;1;23;0.1298397;1;7.701805;0.009433962;0.04347826;0.122154;1
"GO:0031674";"I band";0.01620948;1.183292;3;2.5353;0.04109589;0.1154671;1;133;0.7508122;2;2.663782;0.01886792;0.01503759;0.1730707;1
"GO:0000930";"gamma-tubulin complex";0.001690425;0.123401;1;8.103661;0.01369863;0.1161832;1;19;0.1072589;1;9.323237;0.009433962;0.05263158;0.1020263;1
"GO:0005819";"spindle";0.02552558;1.863367;4;2.146651;0.05479452;0.1166199;1;318;1.795175;4;2.228195;0.03773585;0.01257862;0.1057246;1
"GO:0033176";"proton-transporting V-type ATPase complex";0.001714623;0.1251675;1;7.989295;0.01369863;0.1177457;1;27;0.1524205;1;6.560797;0.009433962;0.03703704;0.1418347;1
"GO:0044464";"cell part";0.8978193;65.54081;69;1.052779;0.9452055;0.1215432;1;16405;92.60958;93;1.004216;0.8773585;0.005669003;0.5272984;1
"GO:0005623";"cell";0.898121;65.56283;69;1.052426;0.9452055;0.1231722;1;16433;92.76764;93;1.002505;0.8773585;0.005659344;0.5458836;1
"GO:0034706";"sodium channel complex";0.001916273;0.1398879;1;7.14858;0.01369863;0.130661;1;21;0.1185493;1;8.43531;0.009433962;0.04761905;0.1121467;1
"GO:0090543";"Flemming body";0.001985595;0.1449484;1;6.899005;0.01369863;0.1350577;1;23;0.1298397;1;7.701805;0.009433962;0.04347826;0.122154;1
"GO:1902494";"catalytic complex";0.1045603;7.632899;11;1.44113;0.1506849;0.1374815;1;1344;7.587154;11;1.449819;0.1037736;0.008184524;0.1367207;1
"GO:0098798";"mitochondrial protein complex";0.009018716;0.6583663;2;3.037823;0.02739726;0.1409375;1;161;0.9088779;1;1.100258;0.009433962;0.00621118;0.5996314;1
"GO:0030054";"cell junction";0.1410924;10.29975;14;1.359257;0.1917808;0.1416686;1;1216;6.864568;10;1.456756;0.09433962;0.008223684;0.1483748;1
"GO:0030125";"clathrin vesicle coat";0.002383324;0.1739826;1;5.7477;0.01369863;0.159863;1;25;0.1411301;1;7.08566;0.009433962;0.04;0.1320496;1
"GO:0005684";"U2-type spliceosomal complex";0.002440321;0.1781435;1;5.613453;0.01369863;0.1633598;1;36;0.2032274;1;4.920597;0.009433962;0.02777778;0.1845326;1
"GO:0043234";"protein complex";0.2455514;17.92525;22;1.227319;0.3013699;0.1650252;1;3181;17.95739;21;1.169435;0.1981132;0.006601698;0.2494843;1
"GO:0031312";"extrinsic component of organelle membrane";0.002607456;0.1903443;1;5.253639;0.01369863;0.173531;1;32;0.1806465;1;5.535672;0.009433962;0.03125;0.165822;1
"GO:0005615";"extracellular space";0.1101714;8.04251;11;1.367732;0.1506849;0.1765572;1;1376;7.767801;12;1.544839;0.1132075;0.00872093;0.08719246;1
"GO:0016469";"proton-transporting two-sector ATPase complex";0.002684778;0.1959888;1;5.102333;0.01369863;0.1781952;1;53;0.2991958;1;3.342293;0.009433962;0.01886792;0.2595232;1
"GO:0005887";"integral component of plasma membrane";0.1723973;12.585;16;1.271355;0.2191781;0.1812903;1;1603;9.049262;11;1.215569;0.1037736;0.006862133;0.2942548;1
"GO:0030017";"sarcomere";0.02033004;1.484093;3;2.021436;0.04109589;0.1858299;1;193;1.089524;2;1.835663;0.01886792;0.01036269;0.2973821;1
"GO:0005886";"plasma membrane";0.4485177;32.74179;37;1.130054;0.5068493;0.1880502;1;5094;28.75667;32;1.112785;0.3018868;0.0062819;0.270503;1
"GO:0030665";"clathrin-coated vesicle membrane";0.01126872;0.8226168;2;2.431266;0.02739726;0.1989908;1;104;0.5871012;2;3.406567;0.01886792;0.01923077;0.1169078;1
"GO:0044451";"nucleoplasm part";0.08898179;6.495671;9;1.385538;0.1232877;0.199346;1;1073;6.057304;8;1.32072;0.0754717;0.007455732;0.2595925;1
"GO:0044449";"contractile fiber part";0.02151302;1.57045;3;1.91028;0.04109589;0.207817;1;210;1.185493;2;1.687062;0.01886792;0.00952381;0.3326781;1
"GO:0030016";"myofibril";0.02167445;1.582235;3;1.896052;0.04109589;0.210864;1;214;1.208074;2;1.655528;0.01886792;0.009345794;0.3409189;1
"GO:0031226";"intrinsic component of plasma membrane";0.1774081;12.95079;16;1.235446;0.2191781;0.213545;1;1665;9.399265;11;1.170304;0.1037736;0.006606607;0.3384178;1
"GO:0005604";"basement membrane";0.01189205;0.8681197;2;2.30383;0.02739726;0.215582;1;92;0.5193588;2;3.850902;0.01886792;0.02173913;0.095338;1
"GO:0005681";"spliceosomal complex";0.01192599;0.8705973;2;2.297274;0.02739726;0.2164894;1;186;1.050008;2;1.904747;0.01886792;0.01075269;0.2827604;1
"GO:0030660";"Golgi-associated vesicle membrane";0.003395682;0.2478848;1;4.034132;0.01369863;0.2198793;1;50;0.2822602;1;3.54283;0.009433962;0.02;0.2468049;1
"GO:0044455";"mitochondrial membrane part";0.01209026;0.8825891;2;2.26606;0.02739726;0.2208867;1;212;1.196783;1;0.8355732;0.009433962;0.004716981;0.7009032;1
"GO:0097223";"sperm part";0.01215502;0.8873165;2;2.253987;0.02739726;0.2226223;1;181;1.021782;2;1.957365;0.01886792;0.01104972;0.2723015;1
"GO:0043292";"contractile fiber";0.0223795;1.633704;3;1.836318;0.04109589;0.2242874;1;225;1.270171;2;1.574591;0.01886792;0.008888889;0.3634142;1
"GO:0071944";"cell periphery";0.4560998;33.29529;37;1.111268;0.5068493;0.2253651;1;5196;29.33248;32;1.090941;0.3018868;0.006158584;0.314154;1
"GO:0061695";"transferase complex, transferring phosphorus-containing groups";0.02292479;1.67351;3;1.79264;0.04109589;0.2347865;1;271;1.52985;3;1.960976;0.02830189;0.01107011;0.1974574;1
"GO:0043209";"myelin sheath";0.01261525;0.9209134;2;2.171757;0.02739726;0.2349883;1;162;0.9145231;1;1.093466;0.009433962;0.00617284;0.6019111;1
"GO:0005815";"microtubule organizing center";0.05734741;4.186361;6;1.433226;0.08219178;0.2406096;1;671;3.787932;6;1.583978;0.05660377;0.008941878;0.1788536;1
"GO:0005578";"proteinaceous extracellular matrix";0.04664648;3.405193;5;1.468345;0.06849315;0.2540695;1;365;2.0605;6;2.911915;0.05660377;0.01643836;0.01740791;1
"GO:0030120";"vesicle coat";0.00413569;0.3019053;1;3.312296;0.01369863;0.2610547;1;51;0.2879054;1;3.473363;0.009433962;0.01960784;0.2510682;1
"GO:0005778";"peroxisomal membrane";0.00416568;0.3040946;1;3.28845;0.01369863;0.2626774;1;58;0.3274218;1;3.054164;0.009433962;0.01724138;0.2802493;1
"GO:0031012";"extracellular matrix";0.05947819;4.341908;6;1.381881;0.08219178;0.2668405;1;559;3.155669;7;2.21823;0.06603774;0.01252236;0.03902385;1
"GO:0044450";"microtubule organizing center part";0.01394726;1.01815;2;1.964347;0.02739726;0.2709589;1;165;0.9314587;2;2.14717;0.01886792;0.01212121;0.238851;1
"GO:0030118";"clathrin coat";0.004323993;0.3156515;1;3.168051;0.01369863;0.2711854;1;49;0.276615;1;3.615133;0.009433962;0.02040816;0.2425176;1
"GO:0015630";"microtubule cytoskeleton";0.09715697;7.092459;9;1.268953;0.1232877;0.2766408;1;1113;6.283112;9;1.432411;0.08490566;0.008086253;0.1767575;1
"GO:0031201";"SNARE complex";0.004495795;0.328193;1;3.046987;0.01369863;0.2803088;1;54;0.304841;1;3.280398;0.009433962;0.01851852;0.2637152;1
"GO:0005801";"cis-Golgi network";0.004510413;0.3292602;1;3.037112;0.01369863;0.2810798;1;43;0.2427438;1;4.11957;0.009433962;0.02325581;0.2162812;1
"GO:0016010";"dystrophin-associated glycoprotein complex";0.004782817;0.3491456;1;2.864135;0.01369863;0.2953001;1;21;0.1185493;1;8.43531;0.009433962;0.04761905;0.1121467;1
"GO:0044459";"plasma membrane part";0.267409;19.52086;22;1.127;0.3013699;0.2953287;1;2619;14.78479;17;1.14983;0.1603774;0.006491027;0.3058578;1
"GO:0005923";"bicellular tight junction";0.01501206;1.09588;2;1.825017;0.02739726;0.2997223;1;121;0.6830697;1;1.463979;0.009433962;0.008264463;0.4970224;1
"GO:0044430";"cytoskeletal part";0.1250627;9.129581;11;1.204875;0.1506849;0.3020735;1;1568;8.85168;10;1.129729;0.09433962;0.006377551;0.3920125;1
"GO:0070160";"occluding junction";0.01522457;1.111394;2;1.799543;0.02739726;0.3054476;1;124;0.7000053;1;1.428561;0.009433962;0.008064516;0.5055477;1
"GO:0044420";"extracellular matrix component";0.01547889;1.129959;2;1.769976;0.02739726;0.3122889;1;119;0.6717793;2;2.977168;0.01886792;0.01680672;0.1453695;1
"GO:0030662";"coated vesicle membrane";0.01582016;1.154872;2;1.731794;0.02739726;0.3214487;1;163;0.9201683;2;2.173515;0.01886792;0.01226994;0.2346813;1
"GO:0000790";"nuclear chromatin";0.02740496;2.000562;3;1.499578;0.04109589;0.3234605;1;316;1.783885;3;1.681723;0.02830189;0.009493671;0.2643894;1
"GO:0036126";"sperm flagellum";0.005351965;0.3906935;1;2.559551;0.01369863;0.324122;1;78;0.4403259;1;2.271045;0.009433962;0.01282051;0.3575614;1
"GO:0005788";"endoplasmic reticulum lumen";0.02761808;2.01612;3;1.488007;0.04109589;0.3277306;1;298;1.682271;2;1.188869;0.01886792;0.006711409;0.5035311;1
"GO:0005768";"endosome";0.07684053;5.609359;7;1.247914;0.09589041;0.3286094;1;857;4.83794;6;1.240197;0.05660377;0.007001167;0.3548194;1
"GO:0016328";"lateral plasma membrane";0.005536512;0.4041654;1;2.474235;0.01369863;0.3332155;1;57;0.3217766;1;3.107746;0.009433962;0.01754386;0.2761505;1
"GO:0098589";"membrane region";0.03998368;2.918808;4;1.370422;0.05479452;0.3341781;1;377;2.128242;3;1.409614;0.02830189;0.00795756;0.3584154;1
"GO:0071013";"catalytic step 2 spliceosome";0.005561931;0.406021;1;2.462927;0.01369863;0.3344585;1;96;0.5419396;1;1.845224;0.009433962;0.01041667;0.4200762;1
"GO:0000785";"chromatin";0.0400528;2.923855;4;1.368057;0.05479452;0.33533;1;486;2.743569;4;1.457955;0.03773585;0.008230453;0.2945922;1
"GO:0005798";"Golgi-associated vesicle";0.005599627;0.4087727;1;2.446347;0.01369863;0.3362977;1;83;0.468552;1;2.134235;0.009433962;0.01204819;0.3755671;1
"GO:0098552";"side of membrane";0.04053389;2.958974;4;1.35182;0.05479452;0.343353;1;433;2.444373;3;1.227308;0.02830189;0.006928406;0.4434946;1
"GO:0031224";"intrinsic component of membrane";0.4493882;32.80534;35;1.066899;0.4794521;0.3439501;1;5422;30.6083;31;1.012797;0.2924528;0.005717447;0.5032791;1
"GO:0030669";"clathrin-coated endocytic vesicle membrane";0.005774006;0.4215024;1;2.372466;0.01369863;0.3447405;1;48;0.2709698;1;3.690448;0.009433962;0.02083333;0.238206;1
"GO:0005694";"chromosome";0.07888571;5.758657;7;1.215561;0.09589041;0.3532841;1;975;5.504074;7;1.271785;0.06603774;0.007179487;0.3122078;1
"GO:0030136";"clathrin-coated vesicle";0.0170691;1.246045;2;1.605079;0.02739726;0.354702;1;174;0.9822655;2;2.036109;0.01886792;0.01149425;0.2576549;1
"GO:0005813";"centrosome";0.04139786;3.022044;4;1.323608;0.05479452;0.3577791;1;513;2.89599;4;1.38122;0.03773585;0.007797271;0.3290555;1
"GO:0009986";"cell surface";0.07936221;5.793441;7;1.208263;0.09589041;0.359069;1;742;4.188742;5;1.193676;0.04716981;0.006738544;0.4087894;1
"GO:0044421";"extracellular region part";0.2899483;21.16622;23;1.086637;0.3150685;0.3595468;1;3818;21.55339;26;1.206307;0.245283;0.006809848;0.1690704;1
"GO:0043296";"apical junction complex";0.0172883;1.262046;2;1.584728;0.02739726;0.3604853;1;138;0.7790382;1;1.283634;0.009433962;0.007246377;0.5434776;1
"GO:0005802";"trans-Golgi network";0.01732446;1.264686;2;1.581421;0.02739726;0.3614376;1;196;1.10646;2;1.807566;0.01886792;0.01020408;0.3036366;1
"GO:0005871";"kinesin complex";0.00615689;0.4494529;1;2.224927;0.01369863;0.3629087;1;56;0.3161314;1;3.163241;0.009433962;0.01785714;0.2720287;1
"GO:0015629";"actin cytoskeleton";0.04251556;3.103636;4;1.288811;0.05479452;0.3764482;1;459;2.591149;3;1.157788;0.02830189;0.006535948;0.4815943;1
"GO:0022626";"cytosolic ribosome";0.006773961;0.4944991;1;2.022248;0.01369863;0.3911489;1;112;0.6322629;1;1.581621;0.009433962;0.008928571;0.470563;1
"GO:0005856";"cytoskeleton";0.1744959;12.7382;14;1.099056;0.1917808;0.3949663;1;2069;11.67993;13;1.113021;0.1226415;0.006283229;0.3850104;1
"GO:0044439";"peroxisomal part";0.006948863;0.507267;1;1.971349;0.01369863;0.3989263;1;92;0.5193588;1;1.925451;0.009433962;0.01086957;0.4067267;1
"GO:0031225";"anchored component of membrane";0.01894564;1.383031;2;1.446099;0.02739726;0.403563;1;156;0.8806519;2;2.271045;0.01886792;0.01282051;0.2201279;1
"GO:0030117";"membrane coat";0.00737015;0.538021;1;1.858664;0.01369863;0.4172596;1;96;0.5419396;1;1.845224;0.009433962;0.01041667;0.4200762;1
"GO:0016605";"PML body";0.007565938;0.5523135;1;1.810566;0.01369863;0.4255909;1;97;0.5475848;1;1.826201;0.009433962;0.01030928;0.4233668;1
"GO:0001669";"acrosomal vesicle";0.007612586;0.5557188;1;1.799471;0.01369863;0.4275585;1;113;0.6379081;1;1.567624;0.009433962;0.008849558;0.4735697;1
"GO:0005769";"early endosome";0.03296158;2.406196;3;1.246781;0.04109589;0.4336786;1;324;1.829046;3;1.640199;0.02830189;0.009259259;0.276615;1
"GO:0043232";"intracellular non-membrane-bounded organelle";0.3005229;21.93817;23;1.048401;0.3150685;0.4364536;1;4024;22.7163;24;1.05651;0.2264151;0.005964215;0.4178025;1
"GO:0016021";"integral component of membrane";0.43636;31.85428;33;1.035968;0.4520548;0.4375688;1;5287;29.84619;29;0.9716482;0.2735849;0.005485152;0.6090787;1
"GO:0005902";"microvillus";0.007880593;0.5752833;1;1.738274;0.01369863;0.4387349;1;81;0.4572615;1;2.186932;0.009433962;0.01234568;0.3684256;1
"GO:0030672";"synaptic vesicle membrane";0.008056546;0.5881278;1;1.700311;0.01369863;0.4459552;1;81;0.4572615;1;2.186932;0.009433962;0.01234568;0.3684256;1
"GO:0099512";"supramolecular fiber";0.07345232;5.36202;6;1.118981;0.08219178;0.4496539;1;902;5.091974;5;0.9819374;0.04716981;0.005543237;0.5806551;1
"GO:0032587";"ruffle membrane";0.008170331;0.5964342;1;1.676631;0.01369863;0.4505756;1;88;0.496778;1;2.012972;0.009433962;0.01136364;0.3930728;1
"GO:0016323";"basolateral plasma membrane";0.02105154;1.536763;2;1.301437;0.02739726;0.4562889;1;208;1.174202;2;1.703284;0.01886792;0.009615385;0.3285472;1
"GO:0099081";"supramolecular polymer";0.07440457;5.431533;6;1.10466;0.08219178;0.4621612;1;909;5.131491;5;0.9743757;0.04716981;0.00550055;0.5876089;1
"GO:0005654";"nucleoplasm";0.2633195;19.22232;20;1.040457;0.2739726;0.4622812;1;3340;18.85498;19;1.007691;0.1792453;0.005688623;0.525219;1
"GO:0099080";"supramolecular complex";0.07441827;5.432534;6;1.104457;0.08219178;0.4623408;1;910;5.137136;5;0.973305;0.04716981;0.005494505;0.5885973;1
"GO:0005634";"nucleus";0.5081718;37.09654;38;1.024354;0.5205479;0.4626694;1;7109;40.13176;41;1.021635;0.3867925;0.005767337;0.4673578;1
"GO:0016591";"DNA-directed RNA polymerase II, holoenzyme";0.008507405;0.6210405;1;1.610201;0.01369863;0.4640409;1;107;0.6040369;1;1.655528;0.009433962;0.009345794;0.4552724;1
"GO:0016604";"nuclear body";0.06136004;4.479283;5;1.11625;0.06849315;0.466832;1;721;4.070192;5;1.228443;0.04716981;0.006934813;0.3851374;1
"GO:0031982";"vesicle";0.3205407;23.39947;24;1.025664;0.3287671;0.4839369;1;4219;23.81712;23;0.965692;0.2169811;0.005451529;0.6132235;1
"GO:0005829";"cytosol";0.3616374;26.39953;27;1.022745;0.369863;0.4857428;1;4901;27.66715;28;1.012031;0.2641509;0.00571312;0.5077739;1
"GO:0005925";"focal adhesion";0.03580865;2.614031;3;1.147653;0.04109589;0.4878873;1;393;2.218565;3;1.352225;0.02830189;0.007633588;0.383024;1
