"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0002275";"myeloid cell activation involved in immune response";0.0326088;0.7500024;4;5.333316;0.173913;0.006091198;1;509;0.8945518;1;1.117878;0.03030303;0.001964637;0.5965427;1
"GO:0032940";"secretion by cell";0.07650772;1.759678;6;3.409715;0.2608696;0.006486601;1;948;1.666081;3;1.800633;0.09090909;0.003164557;0.2313913;1
"GO:1901987";"regulation of cell cycle phase transition";0.03326592;0.7651161;4;5.227965;0.173913;0.006531359;1;419;0.7363796;2;2.71599;0.06060606;0.00477327;0.1673797;1
"GO:0030097";"hemopoiesis";0.05352562;1.231089;5;4.061444;0.2173913;0.00656783;1;511;0.8980668;4;4.454012;0.1212121;0.007827789;0.01187462;1
"GO:0097327";"response to antineoplastic agent";0.00029579;0.006803169;1;146.9903;0.04347826;0.00678108;1;5;0.008787346;1;113.8;0.03030303;0.2;0.008757443;1
"GO:1901532";"regulation of hematopoietic progenitor cell differentiation";0.005496316;0.1264153;2;15.82087;0.08695652;0.007078466;1;113;0.198594;1;5.035398;0.03030303;0.008849558;0.1807487;1
"GO:0045668";"negative regulation of osteoblast differentiation";0.005590539;0.1285824;2;15.55423;0.08695652;0.007313638;1;41;0.07205624;1;13.87805;0.03030303;0.02439024;0.06965205;1
"GO:0048708";"astrocyte differentiation";0.005664832;0.1302911;2;15.35024;0.08695652;0.007501551;1;44;0.07732865;1;12.93182;0.03030303;0.02272727;0.07455957;1
"GO:0002358";"B cell homeostatic proliferation";0.0003500747;0.008051719;1;124.1971;0.04347826;0.008020789;1;2;0.003514938;1;284.5;0.03030303;0.5;0.003511943;1
"GO:0034248";"regulation of cellular amide metabolic process";0.03548361;0.8161231;4;4.901221;0.173913;0.008173507;1;461;0.8101933;1;1.234273;0.03030303;0.002169197;0.5600145;1
"GO:0001954";"positive regulation of cell-matrix adhesion";0.005946672;0.1367735;2;14.62272;0.08695652;0.008234205;1;46;0.08084359;1;12.36957;0.03030303;0.02173913;0.07781729;1
"GO:0001887";"selenium compound metabolic process";0.0003605864;0.008293488;1;120.5765;0.04347826;0.008260675;1;5;0.008787346;1;113.8;0.03030303;0.2;0.008757443;1
"GO:0006887";"exocytosis";0.05682718;1.307025;5;3.825481;0.2173913;0.008422591;1;762;1.339192;2;1.493438;0.06060606;0.002624672;0.3895416;1
"GO:0002762";"negative regulation of myeloid leukocyte differentiation";0.006089696;0.140063;2;14.27929;0.08695652;0.008617884;1;45;0.07908612;1;12.64444;0.03030303;0.02222222;0.07618982;1
"GO:0044699";"single-organism process";0.8143128;18.72919;23;1.228029;1;0.00887562;1;12665;22.25835;26;1.168101;0.7878788;0.002052902;0.1115898;1
"GO:1901992";"positive regulation of mitotic cell cycle phase transition";0.006303594;0.1449827;2;13.79475;0.08695652;0.009206483;1;61;0.1072056;1;9.327869;0.03030303;0.01639344;0.1018982;1
"GO:1902261";"positive regulation of delayed rectifier potassium channel activity";0.0004372644;0.01005708;1;99.43243;0.04347826;0.01000886;1;4;0.007029877;1;142.25;0.03030303;0.25;0.007011925;1
"GO:0002274";"myeloid leukocyte activation";0.03774946;0.8682376;4;4.607034;0.173913;0.0101137;1;561;0.9859402;1;1.01426;0.03030303;0.001782531;0.6327953;1
"GO:0048534";"hematopoietic or lymphoid organ development";0.05958745;1.370511;5;3.648273;0.2173913;0.01023466;1;559;0.9824253;4;4.071556;0.1212121;0.007155635;0.01604824;1
"GO:0002331";"pre-B cell allelic exclusion";0.0004512673;0.01037915;1;96.34702;0.04347826;0.01032779;1;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:0002067";"glandular epithelial cell differentiation";0.006929366;0.1593754;2;12.54899;0.08695652;0.01102873;1;39;0.0685413;1;14.58974;0.03030303;0.02564103;0.06636637;1
"GO:0002066";"columnar/cuboidal epithelial cell development";0.006945714;0.1597514;2;12.51945;0.08695652;0.01107831;1;46;0.08084359;1;12.36957;0.03030303;0.02173913;0.07781729;1
"GO:0046903";"secretion";0.08567883;1.970613;6;3.044738;0.2608696;0.01113012;1;1055;1.85413;3;1.618009;0.09090909;0.002843602;0.2826312;1
"GO:1901989";"positive regulation of cell cycle phase transition";0.007003406;0.1610783;2;12.41632;0.08695652;0.01125408;1;75;0.1318102;1;7.586667;0.03030303;0.01333333;0.1238229;1
"GO:0061589";"calcium activated phosphatidylserine scrambling";0.0004928209;0.01133488;1;88.22325;0.04347826;0.01127365;1;4;0.007029877;1;142.25;0.03030303;0.25;0.007011925;1
"GO:0048146";"positive regulation of fibroblast proliferation";0.007070369;0.1626185;2;12.29872;0.08695652;0.01145965;1;53;0.09314587;1;10.73585;0.03030303;0.01886792;0.08913198;1
"GO:0031018";"endocrine pancreas development";0.007153227;0.1645242;2;12.15627;0.08695652;0.01171632;1;38;0.06678383;1;14.97368;0.03030303;0.02631579;0.06471931;1
"GO:0002520";"immune system development";0.06206188;1.427423;5;3.502815;0.2173913;0.01207668;1;586;1.029877;4;3.883959;0.1212121;0.006825939;0.01875857;1
"GO:0002329";"pre-B cell differentiation";0.0005500526;0.01265121;1;79.04383;0.04347826;0.01257496;1;5;0.008787346;1;113.8;0.03030303;0.2;0.008757443;1
"GO:0002443";"leukocyte mediated immunity";0.04031528;0.9272514;4;4.313825;0.173913;0.01265097;1;618;1.086116;1;0.920712;0.03030303;0.001618123;0.6689049;1
"GO:0002376";"immune system process";0.1782501;4.099753;9;2.195254;0.3913043;0.01332649;1;2329;4.093146;5;1.221554;0.1515152;0.002146844;0.3903141;1
"GO:0002366";"leukocyte activation involved in immune response";0.0411506;0.9464639;4;4.226258;0.173913;0.01355839;1;603;1.059754;1;0.9436153;0.03030303;0.001658375;0.659751;1
"GO:0002263";"cell activation involved in immune response";0.04184179;0.9623612;4;4.156444;0.173913;0.0143403;1;607;1.066784;1;0.937397;0.03030303;0.001647446;0.6622158;1
"GO:0042110";"T cell activation";0.02271337;0.5224076;3;5.742643;0.1304348;0.01477454;1;220;0.3866432;2;5.172727;0.06060606;0.009090909;0.05690487;1
"GO:0071593";"lymphocyte aggregation";0.02279568;0.5243008;3;5.721907;0.1304348;0.01491744;1;222;0.3901582;2;5.126126;0.06060606;0.009009009;0.05782198;1
"GO:0046622";"positive regulation of organ growth";0.008162906;0.1877468;2;10.65264;0.08695652;0.01504481;1;45;0.07908612;2;25.28889;0.06060606;0.04444444;0.002828426;1
"GO:0002326";"B cell lineage commitment";0.0006844959;0.01574341;1;63.51866;0.04347826;0.01562543;1;4;0.007029877;1;142.25;0.03030303;0.25;0.007011925;1
"GO:0003190";"atrioventricular valve formation";0.0006947959;0.01598031;1;62.57703;0.04347826;0.01585876;1;7;0.01230228;1;81.28571;0.03030303;0.1428571;0.01223956;1
"GO:0070486";"leukocyte aggregation";0.02335489;0.5371625;3;5.584902;0.1304348;0.01590925;1;228;0.400703;2;4.991228;0.06060606;0.00877193;0.06060449;1
"GO:0007229";"integrin-mediated signaling pathway";0.008656906;0.1991088;2;10.04476;0.08695652;0.01680526;1;86;0.1511424;2;13.23256;0.06060606;0.02325581;0.009984106;1
"GO:0002244";"hematopoietic progenitor cell differentiation";0.0087515;0.2012845;2;9.936184;0.08695652;0.01715201;1;79;0.1388401;1;7.202532;0.03030303;0.01265823;0.1299912;1
"GO:0030098";"lymphocyte differentiation";0.0243745;0.5606135;3;5.35128;0.1304348;0.0178125;1;220;0.3866432;2;5.172727;0.06060606;0.009090909;0.05690487;1
"GO:0045638";"negative regulation of myeloid cell differentiation";0.009169777;0.2109049;2;9.482948;0.08695652;0.01872183;1;87;0.1528998;1;6.54023;0.03030303;0.01149425;0.1422016;1
"GO:2000786";"positive regulation of autophagosome assembly";0.0008302629;0.01909605;1;52.36686;0.04347826;0.01892265;1;11;0.01933216;1;51.72727;0.03030303;0.09090909;0.01916824;1
"GO:0044763";"single-organism cellular process";0.7081132;16.2866;21;1.289403;0.9130435;0.01907476;1;9965;17.51318;20;1.141997;0.6060606;0.002007025;0.2448587;1
"GO:0061051";"positive regulation of cell growth involved in cardiac muscle cell development";0.0008427884;0.01938413;1;51.58858;0.04347826;0.01920549;1;7;0.01230228;1;81.28571;0.03030303;0.1428571;0.01223956;1
"GO:0030279";"negative regulation of ossification";0.009316802;0.2142864;2;9.333301;0.08695652;0.01928764;1;70;0.1230228;1;8.128571;0.03030303;0.01428571;0.1160529;1
"GO:0016264";"gap junction assembly";0.0008906838;0.02048573;1;48.81448;0.04347826;0.02028626;1;8;0.01405975;1;71.125;0.03030303;0.125;0.01397616;1
"GO:0048771";"tissue remodeling";0.009597957;0.220753;2;9.059899;0.08695652;0.02038968;1;91;0.1599297;2;12.50549;0.06060606;0.02197802;0.01112512;1
"GO:0061590";"calcium activated phosphatidylcholine scrambling";0.0009131093;0.02100151;1;47.61561;0.04347826;0.02079191;1;5;0.008787346;1;113.8;0.03030303;0.2;0.008757443;1
"GO:0061591";"calcium activated galactosylceramide scrambling";0.0009131093;0.02100151;1;47.61561;0.04347826;0.02079191;1;5;0.008787346;1;113.8;0.03030303;0.2;0.008757443;1
"GO:0007159";"leukocyte cell-cell adhesion";0.02591781;0.5961097;3;5.032631;0.1304348;0.02092808;1;259;0.4551845;2;4.393822;0.06060606;0.007722008;0.07568475;1
"GO:0021782";"glial cell development";0.009899143;0.2276803;2;8.784247;0.08695652;0.02159909;1;86;0.1511424;1;6.616279;0.03030303;0.01162791;0.1406844;1
"GO:0006508";"proteolysis";0.09954016;2.289424;6;2.620747;0.2608696;0.02214658;1;1237;2.173989;3;1.379951;0.09090909;0.002425222;0.3718544;1
"GO:0002327";"immature B cell differentiation";0.0009736071;0.02239296;1;44.65688;0.04347826;0.02215477;1;8;0.01405975;1;71.125;0.03030303;0.125;0.01397616;1
"GO:0021766";"hippocampus development";0.0101209;0.2327807;2;8.591776;0.08695652;0.0225084;1;75;0.1318102;1;7.586667;0.03030303;0.01333333;0.1238229;1
"GO:0060316";"positive regulation of ryanodine-sensitive calcium-release channel activity";0.0009956249;0.02289937;1;43.66932;0.04347826;0.02265032;1;8;0.01405975;1;71.125;0.03030303;0.125;0.01397616;1
"GO:1902106";"negative regulation of leukocyte differentiation";0.01024407;0.2356136;2;8.488473;0.08695652;0.02302027;1;87;0.1528998;1;6.54023;0.03030303;0.01149425;0.1422016;1
"GO:0072137";"condensed mesenchymal cell proliferation";0.001048211;0.02410886;1;41.47852;0.04347826;0.02383291;1;4;0.007029877;1;142.25;0.03030303;0.25;0.007011925;1
"GO:0006936";"muscle contraction";0.02746454;0.6316845;3;4.749206;0.1304348;0.02433616;1;245;0.43058;2;4.644898;0.06060606;0.008163265;0.06873322;1
"GO:0045786";"negative regulation of cell cycle";0.05028554;1.156567;4;3.45851;0.173913;0.02629429;1;558;0.9806678;2;2.039427;0.06060606;0.003584229;0.2569769;1
"GO:0086070";"SA node cell to atrial cardiac muscle cell communication";0.00116106;0.02670437;1;37.44705;0.04347826;0.02636607;1;9;0.01581722;1;63.22222;0.03030303;0.1111111;0.01570981;1
"GO:0061050";"regulation of cell growth involved in cardiac muscle cell development";0.001162224;0.02673114;1;37.40955;0.04347826;0.02639216;1;12;0.02108963;1;47.41667;0.03030303;0.08333333;0.02089303;1
"GO:0048145";"regulation of fibroblast proliferation";0.01146281;0.2636446;2;7.58597;0.08695652;0.02834145;1;84;0.1476274;1;6.77381;0.03030303;0.01190476;0.1376423;1
"GO:0086067";"AV node cell to bundle of His cell communication";0.001251307;0.02878007;1;34.74627;0.04347826;0.02838738;1;10;0.01757469;1;56.9;0.03030303;0.1;0.0174405;1
"GO:2000736";"regulation of stem cell differentiation";0.0120332;0.2767636;2;7.226385;0.08695652;0.03098684;1;141;0.2478032;1;4.035461;0.03030303;0.007092199;0.220382;1
"GO:0003183";"mitral valve morphogenesis";0.001413363;0.03250734;1;30.76228;0.04347826;0.03200691;1;10;0.01757469;1;56.9;0.03030303;0.1;0.0174405;1
"GO:0017121";"phospholipid scrambling";0.001447867;0.03330094;1;30.02919;0.04347826;0.0327759;1;12;0.02108963;1;47.41667;0.03030303;0.08333333;0.02089303;1
"GO:0003174";"mitral valve development";0.001490791;0.03428819;1;29.16456;0.04347826;0.03373173;1;11;0.01933216;1;51.72727;0.03030303;0.09090909;0.01916824;1
"GO:0000082";"G1/S transition of mitotic cell cycle";0.01265324;0.2910244;2;6.872275;0.08695652;0.03397018;1;120;0.2108963;1;4.741667;0.03030303;0.008333333;0.1908364;1
"GO:0044843";"cell cycle G1/S phase transition";0.0126761;0.2915504;2;6.859878;0.08695652;0.03408231;1;121;0.2126538;1;4.702479;0.03030303;0.008264463;0.1922676;1
"GO:0044090";"positive regulation of vacuole organization";0.001515233;0.03485036;1;28.69411;0.04347826;0.0342756;1;19;0.03339192;1;29.94737;0.03030303;0.05263158;0.03288449;1
"GO:0009987";"cellular process";0.8638668;19.86894;23;1.157586;1;0.03453631;1;14773;25.96309;27;1.039938;0.8181818;0.001827659;0.4253721;1
"GO:2000045";"regulation of G1/S transition of mitotic cell cycle";0.01286963;0.2960016;2;6.756721;0.08695652;0.03503718;1;140;0.2460457;1;4.064286;0.03030303;0.007142857;0.2189991;1
"GO:0035970";"peptidyl-threonine dephosphorylation";0.001601317;0.03683028;1;27.15157;0.04347826;0.03618875;1;12;0.02108963;1;47.41667;0.03030303;0.08333333;0.02089303;1
"GO:0033151";"V(D)J recombination";0.001613987;0.03712171;1;26.93842;0.04347826;0.03647004;1;14;0.02460457;1;40.64286;0.03030303;0.07142857;0.02433379;1
"GO:0033627";"cell adhesion mediated by integrin";0.001670793;0.03842823;1;26.02253;0.04347826;0.03773016;1;17;0.02987698;1;33.47059;0.03030303;0.05882353;0.02947297;1
"GO:0007088";"regulation of mitotic nuclear division";0.0134279;0.3088418;2;6.475807;0.08695652;0.03785005;1;166;0.2917399;1;3.427711;0.03030303;0.006024096;0.2541929;1
"GO:1903818";"positive regulation of voltage-gated potassium channel activity";0.001686633;0.03879256;1;25.77814;0.04347826;0.03808127;1;13;0.0228471;1;43.76923;0.03030303;0.07692308;0.02261488;1
"GO:0007346";"regulation of mitotic cell cycle";0.05687409;1.308104;4;3.057861;0.173913;0.03890715;1;641;1.126538;2;1.775351;0.06060606;0.003120125;0.3114819;1
"GO:0002761";"regulation of myeloid leukocyte differentiation";0.01366286;0.3142458;2;6.364444;0.08695652;0.0390594;1;110;0.1933216;1;5.172727;0.03030303;0.009090909;0.1763882;1
"GO:0010389";"regulation of G2/M transition of mitotic cell cycle";0.01369481;0.3149807;2;6.349596;0.08695652;0.03922499;1;192;0.3374341;1;2.963542;0.03030303;0.005208333;0.2878466;1
"GO:0031016";"pancreas development";0.0137381;0.3159763;2;6.329588;0.08695652;0.0394498;1;71;0.1247803;1;8.014085;0.03030303;0.01408451;0.1176122;1
"GO:1903707";"negative regulation of hemopoiesis";0.01381386;0.3177189;2;6.294873;0.08695652;0.03984445;1;135;0.2372583;1;4.214815;0.03030303;0.007407407;0.2120489;1
"GO:0070886";"positive regulation of calcineurin-NFAT signaling cascade";0.001795579;0.04129833;1;24.21406;0.04347826;0.04049279;1;9;0.01581722;1;63.22222;0.03030303;0.1111111;0.01570981;1
"GO:0046620";"regulation of organ growth";0.01400644;0.3221482;2;6.208323;0.08695652;0.04085448;1;83;0.1458699;2;13.71084;0.06060606;0.02409639;0.009326247;1
"GO:1902806";"regulation of cell cycle G1/S phase transition";0.01409417;0.3241658;2;6.169682;0.08695652;0.04131783;1;156;0.2741652;1;3.647436;0.03030303;0.006410256;0.2408427;1
"GO:0006693";"prostaglandin metabolic process";0.001845177;0.04243907;1;23.56319;0.04347826;0.04158871;1;29;0.05096661;1;19.62069;0.03030303;0.03448276;0.04976842;1
"GO:0035855";"megakaryocyte development";0.001867521;0.04295298;1;23.28127;0.04347826;0.04208203;1;16;0.02811951;1;35.5625;0.03030303;0.0625;0.02776283;1
"GO:0007219";"Notch signaling pathway";0.01427561;0.328339;2;6.091265;0.08695652;0.04228258;1;116;0.2038664;1;4.905172;0.03030303;0.00862069;0.1850869;1
"GO:0001952";"regulation of cell-matrix adhesion";0.01434296;0.3298881;2;6.062661;0.08695652;0.0426429;1;100;0.1757469;1;5.69;0.03030303;0.01;0.16169;1
"GO:0003188";"heart valve formation";0.001917053;0.04409222;1;22.67974;0.04347826;0.04317478;1;13;0.0228471;1;43.76923;0.03030303;0.07692308;0.02261488;1
"GO:0010811";"positive regulation of cell-substrate adhesion";0.01445904;0.3325579;2;6.01399;0.08695652;0.04326663;1;107;0.1880492;1;5.317757;0.03030303;0.009345794;0.1720052;1
"GO:0060973";"cell migration involved in heart development";0.001925345;0.04428294;1;22.58206;0.04347826;0.0433576;1;13;0.0228471;1;43.76923;0.03030303;0.07692308;0.02261488;1
"GO:0043931";"ossification involved in bone maturation";0.001951258;0.04487894;1;22.28217;0.04347826;0.0439287;1;12;0.02108963;1;47.41667;0.03030303;0.08333333;0.02089303;1
"GO:1902749";"regulation of cell cycle G2/M phase transition";0.01461758;0.3362044;2;5.948762;0.08695652;0.04412416;1;202;0.3550088;1;2.816832;0.03030303;0.004950495;0.3003942;1
"GO:0046649";"lymphocyte activation";0.03477492;0.7998231;3;3.750829;0.1304348;0.04431536;1;348;0.6115993;2;3.270115;0.06060606;0.005747126;0.1243897;1
