"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0048598";"embryonic morphogenesis";0.07647111;6.576515;38;5.778136;0.4418605;3.410576e-20;1.79519078336e-17;550;1.230228;4;3.251429;0.0952381;0.007272727;0.03389408;1
"GO:0006259";"DNA metabolic process";0.0547725;4.710435;33;7.005722;0.3837209;8.542806e-20;4.32364554438462e-17;781;1.746924;1;0.5724346;0.02380952;0.00128041;0.8324189;1
"GO:0045955";"negative regulation of calcium ion-dependent exocytosis";0.001722255;0.148114;12;81.01869;0.1395349;9.256996e-20;4.51158556903704e-17;11;0.02460457;1;40.64286;0.02380952;0.09090909;0.02433764;1
"GO:0046929";"negative regulation of neurotransmitter secretion";0.001730717;0.1488417;12;80.62259;0.1395349;9.812066e-20;4.61132058907143e-17;12;0.02684135;1;37.25595;0.02380952;0.08333333;0.02652126;1
"GO:0006409";"tRNA export from nucleus";0.001937837;0.166654;12;72.00549;0.1395349;3.755815e-19;1.70423343396552e-16;33;0.07381371;1;13.54762;0.02380952;0.03030303;0.07129069;1
"GO:0032486";"Rap protein signal transduction";0.002089099;0.1796625;12;66.7919;0.1395349;9.160387e-19;4.01805108443333e-16;10;0.02236779;1;44.70714;0.02380952;0.1;0.02214924;1
"GO:0051031";"tRNA transport";0.002165545;0.1862368;12;64.43408;0.1395349;1.402624e-18;5.95391265032258e-16;35;0.07828727;1;12.77347;0.02380952;0.02857143;0.07544809;1
"GO:0051589";"negative regulation of neurotransmitter transport";0.002351315;0.2022131;12;59.34334;0.1395349;3.71833e-18;1.5290470146875e-15;15;0.03355169;1;29.80476;0.02380952;0.06666667;0.03304354;1
"GO:1903306";"negative regulation of regulated secretory pathway";0.002717785;0.2337295;12;51.3414;0.1395349;2.062115e-17;8.22283978333333e-15;22;0.04920914;1;20.32143;0.02380952;0.04545455;0.04809673;1
"GO:0090336";"positive regulation of brown fat cell differentiation";0.0008077512;0.0694666;9;129.5587;0.1046512;6.365142e-17;2.46349716405882e-14;7;0.01565745;1;63.86735;0.02380952;0.1428571;0.01555525;0.913801494419643
"GO:0070352";"positive regulation of white fat cell proliferation";0.0008227089;0.07075297;9;127.2031;0.1046512;7.500243e-17;2.81987707534286e-14;2;0.004473558;1;223.5357;0.02380952;0.5;0.004468674;0.683759083325581
"GO:2000300";"regulation of synaptic vesicle exocytosis";0.003117255;0.2680839;12;44.76211;0.1395349;1.040234e-16;3.80234422388889e-14;25;0.05591948;1;17.88286;0.02380952;0.04;0.05447784;1
"GO:2000114";"regulation of establishment of cell polarity";0.003295201;0.2833873;12;42.34488;0.1395349;2.000593e-16;7.11508196945946e-14;21;0.04697236;1;21.28912;0.02380952;0.04761905;0.04596036;1
"GO:0006508";"proteolysis";0.09954016;8.560454;38;4.439017;0.4418605;2.361211e-16;8.17662514447368e-14;1237;2.766896;5;1.807079;0.1190476;0.004042037;0.1403815;1
"GO:0032878";"regulation of establishment or maintenance of cell polarity";0.003413634;0.2935726;12;40.87575;0.1395349;3.031524e-16;1.02286729015385e-13;23;0.05144592;1;19.43789;0.02380952;0.04347826;0.05022842;1
"GO:0007077";"mitotic nuclear envelope disassembly";0.003442738;0.2960755;12;40.5302;0.1395349;3.349965e-16;1.102054735875e-13;44;0.09841828;1;10.16071;0.02380952;0.02272727;0.09393264;1
"GO:0051081";"nuclear envelope disassembly";0.003626678;0.3118943;12;38.47457;0.1395349;6.177799e-16;1.98277212295122e-13;48;0.1073654;1;9.313988;0.02380952;0.02083333;0.1020317;1
"GO:0070350";"regulation of white fat cell proliferation";0.001048754;0.09019287;9;99.78616;0.1046512;6.563247e-16;2.05632779221429e-13;4;0.008947116;1;111.7679;0.02380952;0.25;0.008917852;0.803767222383562
"GO:0075733";"intracellular transport of virus";0.003768404;0.3240828;12;37.02758;0.1395349;9.691755e-16;2.96590241965116e-13;64;0.1431539;1;6.985491;0.02380952;0.015625;0.1337272;1
"GO:1902583";"multi-organism intracellular transport";0.003842871;0.3304869;12;36.31006;0.1395349;1.219466e-15;3.64703479409091e-13;65;0.1453906;1;6.878022;0.02380952;0.01538462;0.1356715;1
"GO:0061028";"establishment of endothelial barrier";0.003920198;0.337137;12;35.59384;0.1395349;1.540623e-15;4.50512401266667e-13;27;0.06039303;1;16.5582;0.02380952;0.03703704;0.0587087;1
"GO:0035722";"interleukin-12-mediated signaling pathway";0.004013853;0.3451913;12;34.76333;0.1395349;2.032143e-15;5.80227906382979e-13;57;0.1274964;1;7.843358;0.02380952;0.01754386;0.1199972;1
"GO:0046794";"transport of virus";0.004020574;0.3457694;12;34.70522;0.1395349;2.0724e-15;5.80227906382979e-13;67;0.1498642;1;6.672708;0.02380952;0.01492537;0.1395473;1
"GO:0044766";"multi-organism transport";0.004145581;0.35652;12;33.65871;0.1395349;2.967055e-15;8.13405765520833e-13;71;0.1588113;1;6.296781;0.02380952;0.01408451;0.1472481;1
"GO:0009790";"embryo development";0.115758;9.95519;39;3.917555;0.4534884;5.026803e-15;1.34995307504082e-12;905;2.024285;5;2.470008;0.1190476;0.005524862;0.05016116;1
"GO:0070671";"response to interleukin-12";0.004401842;0.3785584;12;31.6992;0.1395349;5.988192e-15;1.57597237056e-12;58;0.1297332;1;7.708128;0.02380952;0.01724138;0.1219715;1
"GO:1902803";"regulation of synaptic vesicle transport";0.004474918;0.384843;12;31.18155;0.1395349;7.259901e-15;1.873196809e-12;37;0.08276082;1;12.08301;0.02380952;0.02702703;0.07958731;1
"GO:1901475";"pyruvate transmembrane transport";0.0008491618;0.07302792;8;109.5471;0.09302326;1.35246e-14;3.42250406538462e-12;5;0.0111839;1;89.41429;0.02380952;0.2;0.01113516;0.827839381016949
"GO:0006110";"regulation of glycolytic process";0.00495447;0.4260844;12;28.16343;0.1395349;2.383501e-14;5.91782823754717e-12;67;0.1498642;1;6.672708;0.02380952;0.01492537;0.1395473;1
"GO:0045920";"negative regulation of exocytosis";0.004972324;0.4276199;12;28.06231;0.1395349;2.485598e-14;6.05703408925926e-12;30;0.06710337;1;14.90238;0.02380952;0.03333333;0.06502036;1
"GO:0001885";"endothelial cell development";0.005226734;0.4494991;12;26.69638;0.1395349;4.445446e-14;1.06359316207273e-11;42;0.09394472;1;10.64456;0.02380952;0.02380952;0.0898564;1
"GO:0006406";"mRNA export from nucleus";0.005363051;0.4612223;12;26.01782;0.1395349;5.998442e-14;1.40952675496429e-11;106;0.2370986;1;4.217655;0.02380952;0.009433962;0.2118218;1
"GO:0070346";"positive regulation of fat cell proliferation";0.001782426;0.1532887;9;58.71276;0.1046512;7.380257e-14;1.70380354145614e-11;4;0.008947116;1;111.7679;0.02380952;0.25;0.008917852;0.803767222383562
"GO:0043470";"regulation of carbohydrate catabolic process";0.005483119;0.4715483;12;25.44808;0.1395349;7.759903e-14;1.76056144098276e-11;76;0.1699952;1;5.882519;0.02380952;0.01315789;0.1567795;1
"GO:0009887";"animal organ morphogenesis";0.1193047;10.26021;38;3.703629;0.4418605;8.221378e-14;1.83364598477966e-11;858;1.919156;4;2.084249;0.0952381;0.004662005;0.1239262;1
"GO:0019083";"viral transcription";0.005564875;0.4785793;12;25.07422;0.1395349;9.216311e-14;2.00958186231148e-11;113;0.252756;1;3.956384;0.02380952;0.008849558;0.2241512;1
"GO:0016925";"protein sumoylation";0.005570012;0.479021;12;25.05109;0.1395349;9.315639e-14;2.00958186231148e-11;76;0.1699952;1;5.882519;0.02380952;0.01315789;0.1567795;1
"GO:0006468";"protein phosphorylation";0.1006925;8.659555;35;4.041778;0.4069767;1.018493e-13;2.1419510031746e-11;952;2.129414;3;1.408839;0.07142857;0.003151261;0.3591912;1
"GO:0016310";"phosphorylation";0.1201395;10.332;38;3.677894;0.4418605;1.02548e-13;2.1419510031746e-11;1259;2.816105;4;1.420402;0.0952381;0.003177125;0.3100409;1
"GO:0090335";"regulation of brown fat cell differentiation";0.001886816;0.1622661;9;55.46444;0.1046512;1.222896e-13;2.5143888225e-11;13;0.02907813;1;34.39011;0.02380952;0.07692308;0.02870011;1
"GO:0006998";"nuclear envelope organization";0.005748214;0.4943464;12;24.27448;0.1395349;1.342865e-13;2.71857854384615e-11;86;0.192363;1;5.198505;0.02380952;0.01162791;0.1755313;1
"GO:1900034";"regulation of cellular response to heat";0.005934943;0.5104051;12;23.51074;0.1395349;1.945718e-13;3.87934896393939e-11;78;0.1744688;1;5.731685;0.02380952;0.01282051;0.1605629;1
"GO:0019080";"viral gene expression";0.006005482;0.5164714;12;23.23459;0.1395349;2.231292e-13;4.38232409373134e-11;127;0.2840709;1;3.520247;0.02380952;0.007874016;0.2482479;1
"GO:0035873";"lactate transmembrane transport";0.001282512;0.110296;8;72.53208;0.09302326;3.55339e-13;6.87633220735294e-11;6;0.01342067;1;74.5119;0.02380952;0.1666667;0.01334762;0.887077432222222
"GO:0071426";"ribonucleoprotein complex export from nucleus";0.00631002;0.5426617;12;22.11323;0.1395349;3.95629e-13;7.54504639275362e-11;125;0.2795974;1;3.576571;0.02380952;0.008;0.2448508;1
"GO:0060964";"regulation of gene silencing by miRNA";0.00643391;0.5533163;12;21.68741;0.1395349;4.953732e-13;9.24783197873239e-11;106;0.2370986;1;4.217655;0.02380952;0.009433962;0.2118218;1
"GO:0033554";"cellular response to stress";0.1263306;10.86443;38;3.497653;0.4418605;4.989711e-13;9.24783197873239e-11;1590;3.556479;6;1.687062;0.1428571;0.003773585;0.1408413;1
"GO:0046928";"regulation of neurotransmitter secretion";0.00646064;0.555615;12;21.59769;0.1395349;5.196888e-13;9.49803461e-11;53;0.1185493;1;8.43531;0.02380952;0.01886792;0.1120563;1
"GO:0071320";"cellular response to cAMP";0.006514288;0.5602288;12;21.41982;0.1395349;5.717991e-13;1.03072662423288e-10;49;0.1096022;1;9.123907;0.02380952;0.02040816;0.1040454;1
"GO:0071166";"ribonucleoprotein complex localization";0.006541333;0.5625546;12;21.33126;0.1395349;5.998325e-13;1.0666480902027e-10;127;0.2840709;1;3.520247;0.02380952;0.007874016;0.2482479;1
"GO:0070344";"regulation of fat cell proliferation";0.002267649;0.1950178;9;46.14963;0.1046512;6.230759e-13;1.09320743574667e-10;11;0.02460457;1;40.64286;0.02380952;0.09090909;0.02433764;1
"GO:0060147";"regulation of posttranscriptional gene silencing";0.006596395;0.56729;12;21.1532;0.1395349;6.608095e-13;1.12929768967532e-10;109;0.2438089;1;4.101573;0.02380952;0.009174312;0.2171291;1
"GO:0060966";"regulation of gene silencing by RNA";0.006596395;0.56729;12;21.1532;0.1395349;6.608095e-13;1.12929768967532e-10;109;0.2438089;1;4.101573;0.02380952;0.009174312;0.2171291;1
"GO:0035690";"cellular response to drug";0.006917718;0.5949238;12;20.17065;0.1395349;1.143893e-12;1.92980615217949e-10;66;0.1476274;1;6.77381;0.02380952;0.01515152;0.1376115;1
"GO:0051196";"regulation of coenzyme metabolic process";0.007067381;0.6077947;12;19.74351;0.1395349;1.463785e-12;2.43822111582278e-10;88;0.1968366;1;5.080357;0.02380952;0.01136364;0.1792326;1
"GO:1903578";"regulation of ATP metabolic process";0.007079034;0.6087969;12;19.71101;0.1395349;1.491821e-12;2.453859067375e-10;91;0.2035469;1;4.912873;0.02380952;0.01098901;0.184754;1
"GO:0017158";"regulation of calcium ion-dependent exocytosis";0.007124149;0.6126768;12;19.58618;0.1395349;1.605024e-12;2.60747047111111e-10;65;0.1453906;1;6.878022;0.02380952;0.01538462;0.1356715;1
"GO:0010884";"positive regulation of lipid storage";0.002613413;0.2247535;9;40.04387;0.1046512;2.181822e-12;3.50129215829268e-10;22;0.04920914;1;20.32143;0.02380952;0.04545455;0.04809673;1
"GO:0006405";"RNA export from nucleus";0.0074556;0.6411816;12;18.71545;0.1395349;2.707744e-12;4.29291605975904e-10;123;0.2751238;1;3.634727;0.02380952;0.008130081;0.2414387;1
"GO:0051588";"regulation of neurotransmitter transport";0.007674508;0.6600077;12;18.18161;0.1395349;3.774886e-12;5.91353867547619e-10;65;0.1453906;1;6.878022;0.02380952;0.01538462;0.1356715;1
"GO:0044033";"multi-organism metabolic process";0.007881059;0.6777711;12;17.70509;0.1395349;5.118714e-12;7.92437147364706e-10;147;0.3288065;1;3.041302;0.02380952;0.006802721;0.2814088;1
"GO:0060968";"regulation of gene silencing";0.00795089;0.6837765;12;17.54959;0.1395349;5.663107e-12;8.66521221081395e-10;131;0.2930181;1;3.412759;0.02380952;0.007633588;0.2549974;1
"GO:0046660";"female sex differentiation";0.01635989;1.406951;15;10.66135;0.1744186;1.17306e-11;1.77428695862069e-09;108;0.2415721;4;16.5582;0.0952381;0.03703704;9.789838e-05;0.446089771025
"GO:0046545";"development of primary female sexual characteristics";0.0137307;1.18084;14;11.85597;0.1627907;1.52105e-11;2.27448828977273e-09;93;0.2080205;3;14.42166;0.07142857;0.03225806;0.001174009;0.660256626488889
"GO:0051028";"mRNA transport";0.009205328;0.7916582;12;15.15806;0.1395349;3.01413e-11;4.45650973820225e-09;146;0.3265697;1;3.062133;0.02380952;0.006849315;0.2797852;1
"GO:0051591";"response to cAMP";0.009554572;0.8216932;12;14.60399;0.1395349;4.600623e-11;6.72662200633333e-09;96;0.2147308;1;4.656994;0.02380952;0.01041667;0.1938759;1
"GO:0008585";"female gonad development";0.01235432;1.062471;13;12.23563;0.1511628;5.866233e-11;8.4828307743956e-09;88;0.1968366;2;10.16071;0.04761905;0.02272727;0.01655794;0.939154130682731
"GO:0045446";"endothelial cell differentiation";0.009927099;0.8537305;12;14.05596;0.1395349;7.096506e-11;1.01503176580435e-08;70;0.1565745;1;6.386735;0.02380952;0.01428571;0.1453292;1
"GO:0043467";"regulation of generation of precursor metabolites and energy";0.01002123;0.8618254;12;13.92393;0.1395349;7.896229e-11;1.11727395065591e-08;122;0.272887;1;3.66452;0.02380952;0.008196721;0.239727;1
"GO:1903305";"regulation of regulated secretory pathway";0.01025134;0.8816154;12;13.61138;0.1395349;1.020652e-10;1.42083817694737e-08;112;0.2505193;1;3.991709;0.02380952;0.008928571;0.2224015;1
"GO:0051168";"nuclear export";0.01025587;0.8820051;12;13.60536;0.1395349;1.025759e-10;1.42083817694737e-08;161;0.3601214;1;2.776841;0.02380952;0.00621118;0.3037673;1
"GO:0007062";"sister chromatid cohesion";0.0104709;0.9004973;12;13.32597;0.1395349;1.29649e-10;1.77713665729167e-08;120;0.2684135;1;3.725595;0.02380952;0.008333333;0.2362923;1
"GO:1901888";"regulation of cell junction assembly";0.01056064;0.9082154;12;13.21272;0.1395349;1.42748e-10;1.93651642474227e-08;82;0.1834159;1;5.452091;0.02380952;0.01219512;0.16808;1
"GO:0006997";"nucleus organization";0.01057454;0.9094104;12;13.19536;0.1395349;1.4488e-10;1.94538359183673e-08;145;0.324333;1;3.083251;0.02380952;0.006896552;0.2781581;1
"GO:0050805";"negative regulation of synaptic transmission";0.01074457;0.9240326;12;12.98655;0.1395349;1.734068e-10;2.30490917292929e-08;65;0.1453906;1;6.878022;0.02380952;0.01538462;0.1356715;1
"GO:0048513";"animal organ development";0.3085224;26.53292;55;2.072896;0.6395349;2.694665e-10;3.54466197881188e-08;2936;6.567183;11;1.674995;0.2619048;0.003746594;0.0539136;1
"GO:0010883";"regulation of lipid storage";0.004534283;0.3899484;9;23.07998;0.1046512;2.720654e-10;3.54466197881188e-08;42;0.09394472;1;10.64456;0.02380952;0.02380952;0.0898564;1
"GO:0032387";"negative regulation of intracellular transport";0.01152495;0.9911457;12;12.1072;0.1395349;3.81232e-10;4.91826655686274e-08;115;0.2572296;1;3.887578;0.02380952;0.008695652;0.2276392;1
"GO:0006464";"cellular protein modification process";0.2735729;23.52727;51;2.167697;0.5930233;5.452621e-10;6.96612036300971e-08;3134;7.010066;8;1.141216;0.1904762;0.002552648;0.4024869;1
"GO:0043412";"macromolecule modification";0.2935035;25.2413;53;2.099733;0.6162791;5.542867e-10;7.01332565894231e-08;3414;7.636364;9;1.178571;0.2142857;0.002636204;0.3509437;1
"GO:0003158";"endothelium development";0.01205213;1.036483;12;11.57761;0.1395349;6.288634e-10;7.88115569580952e-08;88;0.1968366;1;5.080357;0.02380952;0.01136364;0.1792326;1
"GO:0046683";"response to organophosphorus";0.01216996;1.046617;12;11.46551;0.1395349;7.010421e-10;8.70284244707547e-08;131;0.2930181;1;3.412759;0.02380952;0.007633588;0.2549974;1
"GO:0006109";"regulation of carbohydrate metabolic process";0.01525125;1.311607;13;9.911505;0.1511628;7.442827e-10;9.15328602738318e-08;176;0.3936731;2;5.080357;0.04761905;0.01136364;0.0589173;1
"GO:0050658";"RNA transport";0.01282735;1.103152;12;10.87792;0.1395349;1.259773e-09;1.53494008398148e-07;177;0.3959099;1;2.525827;0.02380952;0.005649718;0.3284889;1
"GO:0051236";"establishment of RNA localization";0.01296827;1.115271;12;10.75971;0.1395349;1.422421e-09;1.71721448981651e-07;179;0.4003834;1;2.497606;0.02380952;0.005586592;0.3315182;1
"GO:0006606";"protein import into nucleus";0.01314071;1.130101;12;10.61852;0.1395349;1.647104e-09;1.97038559418182e-07;117;0.2617031;1;3.821123;0.02380952;0.008547009;0.2311119;1
"GO:0014074";"response to purine-containing compound";0.01337805;1.150513;12;10.43013;0.1395349;2.008732e-09;2.38134273765766e-07;144;0.3220962;1;3.104663;0.02380952;0.006944444;0.2765273;1
"GO:0006403";"RNA localization";0.01410687;1.213191;12;9.891274;0.1395349;3.610829e-09;4.24240167955357e-07;199;0.445119;1;2.24659;0.02380952;0.005025126;0.3610866;1
"GO:0098971";"anterograde dendritic transport of neurotransmitter receptor complex";3.617418e-05;0.003110979;3;964.3266;0.03488372;4.83352e-09;5.62869820176991e-07;2;0.004473558;1;223.5357;0.02380952;0.5;0.004468674;0.683759083325581
"GO:0051716";"cellular response to stimulus";0.4840111;41.62495;68;1.633635;0.7906977;5.013313e-09;5.78685840061403e-07;6124;13.69803;20;1.460063;0.4761905;0.003265839;0.03043058;1
"GO:0000819";"sister chromatid segregation";0.01469387;1.263673;12;9.496126;0.1395349;5.656381e-09;6.47237544165217e-07;187;0.4182777;1;2.390756;0.02380952;0.005347594;0.3435025;1
"GO:0051170";"nuclear import";0.0148414;1.276361;12;9.401731;0.1395349;6.312391e-09;7.16075458353448e-07;139;0.3109123;1;3.216341;0.02380952;0.007194245;0.2683195;1
"GO:0007265";"Ras protein signal transduction";0.01518018;1.305496;12;9.191911;0.1395349;8.085257e-09;9.09349545837607e-07;155;0.3467008;1;2.884332;0.02380952;0.006451613;0.2942695;1
"GO:0015931";"nucleobase-containing compound transport";0.01561631;1.343003;12;8.935199;0.1395349;1.102242e-08;1.22918665067797e-06;215;0.4809075;1;2.079402;0.02380952;0.004651163;0.3838186;1
"GO:0044767";"single-organism developmental process";0.5056419;43.4852;69;1.586747;0.8023256;1.215145e-08;1.33346507183333e-06;5357;11.98243;18;1.5022;0.4285714;0.00336009;0.032876;1
"GO:0009743";"response to carbohydrate";0.01575743;1.355139;12;8.855182;0.1395349;1.216018e-08;1.33346507183333e-06;162;0.3623582;1;2.7597;0.02380952;0.00617284;0.3053381;1
"GO:0019538";"protein metabolic process";0.3398728;29.22906;55;1.881689;0.6395349;1.377147e-08;1.49767581595041e-06;4232;9.466049;11;1.162048;0.2619048;0.002599244;0.3406943;1
"GO:0017038";"protein import";0.01596004;1.372563;12;8.742766;0.1395349;1.397868e-08;1.50774959114754e-06;166;0.3713053;1;2.693201;0.02380952;0.006024096;0.3115867;1
"GO:0002064";"epithelial cell development";0.02379202;2.046114;14;6.84224;0.1627907;1.688346e-08;1.80625569219512e-06;175;0.3914363;3;7.664082;0.07142857;0.01714286;0.006997418;0.767325195516667
"GO:0090304";"nucleic acid metabolic process";0.3108041;26.72915;52;1.945441;0.6046512;1.843198e-08;1.95554425192e-06;4010;8.969484;9;1.003402;0.2142857;0.002244389;0.5560975;1
"GO:0032502";"developmental process";0.5097773;43.84085;69;1.573875;0.8023256;1.857611e-08;1.95554425192e-06;5444;12.17703;19;1.560315;0.452381;0.003490081;0.01834838;0.96578532968
"GO:0045600";"positive regulation of fat cell differentiation";0.007575878;0.6515255;9;13.81373;0.1046512;2.235376e-08;2.33454863365079e-06;55;0.1230228;1;8.128571;0.02380952;0.01818182;0.1160354;1
"GO:0045137";"development of primary sexual characteristics";0.02871176;2.469211;15;6.074814;0.1744186;2.350361e-08;2.4353071180315e-06;216;0.4831443;4;8.279101;0.0952381;0.01851852;0.001353494;0.660256626488889
"GO:1903531";"negative regulation of secretion by cell";0.02062162;1.77346;13;7.330305;0.1511628;2.601884e-08;2.6748587153125e-06;179;0.4003834;2;4.995211;0.04761905;0.01117318;0.06069603;1
"GO:1900542";"regulation of purine nucleotide metabolic process";0.02900281;2.494241;15;6.013853;0.1744186;2.680806e-08;2.73402316092308e-06;260;0.5815625;4;6.878022;0.0952381;0.01538462;0.00265966;0.683759083325581
"GO:0017157";"regulation of exocytosis";0.01695732;1.458329;12;8.228594;0.1395349;2.700988e-08;2.73402316092308e-06;171;0.3824892;1;2.614453;0.02380952;0.005847953;0.3193204;1
"GO:0006140";"regulation of nucleotide metabolic process";0.02937862;2.526561;15;5.936924;0.1744186;3.170035e-08;3.18239809238806e-06;267;0.59722;4;6.697699;0.0952381;0.01498127;0.00292652;0.683759083325581
"GO:0006796";"phosphate-containing compound metabolic process";0.1836168;15.79105;38;2.406427;0.4418605;3.232265e-08;3.18239809238806e-06;2066;4.621185;5;1.081973;0.1190476;0.002420136;0.4976101;1
"GO:0098937";"anterograde dendritic transport";6.824068e-05;0.005868699;3;511.1866;0.03488372;3.238403e-08;3.18239809238806e-06;3;0.006710337;1;149.0238;0.02380952;0.3333333;0.006695695;0.756780725735043
"GO:0044267";"cellular protein metabolic process";0.3052669;26.25295;51;1.942639;0.5930233;3.240682e-08;3.18239809238806e-06;3731;8.345423;8;0.9586093;0.1904762;0.002144197;0.6144753;1
"GO:0034504";"protein localization to nucleus";0.01827889;1.571984;12;7.633663;0.1395349;6.068682e-08;5.915391588e-06;171;0.3824892;1;2.614453;0.02380952;0.005847953;0.3193204;1
