"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0030332";"cyclin binding";0.003247048;0.0746821;2;26.78018;0.08695652;0.002549105;0.978392846363636;31;0.05448155;1;18.35484;0.03030303;0.03225806;0.05311073;1
"GO:0008240";"tripeptidyl-peptidase activity";0.0001220448;0.00280703;1;356.2484;0.04347826;0.002803265;0.986282069166667;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:0003824";"catalytic activity";0.4365299;10.04019;17;1.693195;0.7391304;0.003236941;1;5832;10.24956;13;1.268347;0.3939394;0.002229081;0.1965642;1
"GO:0016309";"1-phosphatidylinositol-5-phosphate 4-kinase activity";0.0002362106;0.005432843;1;184.0657;0.04347826;0.00541875;1;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:0036132";"13-prostaglandin reductase activity";0.0002719905;0.006255782;1;159.8521;0.04347826;0.006237101;1;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:0047522";"15-oxoprostaglandin 13-oxidase activity";0.0002719905;0.006255782;1;159.8521;0.04347826;0.006237101;1;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:0052811";"1-phosphatidylinositol-3-phosphate 4-kinase activity";0.0003460011;0.007958025;1;125.6593;0.04347826;0.00792781;1;5;0.008787346;1;113.8;0.03030303;0.2;0.008757443;1
"GO:0047696";"beta-adrenergic receptor kinase activity";0.0003626707;0.008341427;1;119.8836;0.04347826;0.008308234;1;4;0.007029877;1;142.25;0.03030303;0.25;0.007011925;1
"GO:0016308";"1-phosphatidylinositol-4-phosphate 5-kinase activity";0.0003997735;0.009194791;1;108.7572;0.04347826;0.00915447;1;7;0.01230228;1;81.28571;0.03030303;0.1428571;0.01223956;1
"GO:0004703";"G-protein coupled receptor kinase activity";0.0004598397;0.01057631;1;94.5509;0.04347826;0.01052299;1;7;0.01230228;1;81.28571;0.03030303;0.1428571;0.01223956;1
"GO:0086075";"gap junction channel activity involved in cardiac conduction electrical coupling";0.0004647875;0.01069011;1;93.54438;0.04347826;0.01063564;1;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:1903763";"gap junction channel activity involved in cell communication by electrical coupling";0.0004714339;0.01084298;1;92.22556;0.04347826;0.01078694;1;4;0.007029877;1;142.25;0.03030303;0.25;0.007011925;1
"GO:0008454";"alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity";0.0005848814;0.01345227;1;74.33688;0.04347826;0.01336608;1;3;0.005272408;1;189.6667;0.03030303;0.3333333;0.005263427;1
"GO:0043495";"protein anchor";0.0007985027;0.01836556;1;54.44973;0.04347826;0.01820515;1;12;0.02108963;1;47.41667;0.03030303;0.08333333;0.02089303;1
"GO:0005243";"gap junction channel activity";0.001013365;0.02330741;1;42.90482;0.04347826;0.02304943;1;15;0.02636204;1;37.93333;0.03030303;0.06666667;0.02604978;1
"GO:0005488";"binding";0.850433;19.55996;23;1.175872;1;0.02408363;1;14398;25.30404;26;1.027504;0.7878788;0.001805806;0.4826766;1
"GO:0005198";"structural molecule activity";0.04937243;1.135566;4;3.522473;0.173913;0.02477913;1;704;1.237258;3;2.424716;0.09090909;0.004261364;0.1252318;1
"GO:0008430";"selenium binding";0.001111751;0.02557028;1;39.1079;0.04347826;0.02526;1;7;0.01230228;1;81.28571;0.03030303;0.1428571;0.01223956;1
"GO:0016307";"phosphatidylinositol phosphate kinase activity";0.001154876;0.02656215;1;37.64756;0.04347826;0.02622742;1;16;0.02811951;1;35.5625;0.03030303;0.0625;0.02776283;1
"GO:0005178";"integrin binding";0.01130864;0.2600988;2;7.689386;0.08695652;0.02764312;1;111;0.1950791;2;10.25225;0.06060606;0.01801802;0.016228;1
"GO:0005212";"structural constituent of eye lens";0.001312838;0.03019528;1;33.11776;0.04347826;0.0297632;1;20;0.03514938;1;28.45;0.03030303;0.05;0.03458589;1
"GO:0017128";"phospholipid scramblase activity";0.001341481;0.03085407;1;32.41063;0.04347826;0.03040303;1;10;0.01757469;1;56.9;0.03030303;0.1;0.0174405;1
"GO:0022829";"wide pore channel activity";0.001361757;0.03132042;1;31.92806;0.04347826;0.0308557;1;22;0.03866432;1;25.86364;0.03030303;0.04545455;0.03797998;1
"GO:0016773";"phosphotransferase activity, alcohol group as acceptor";0.08218039;1.890149;5;2.645294;0.2173913;0.0360838;1;780;1.370826;4;2.917949;0.1212121;0.005128205;0.04655749;1
"GO:0030165";"PDZ domain binding";0.0132594;0.3049663;2;6.558102;0.08695652;0.03699201;1;86;0.1511424;1;6.616279;0.03030303;0.01162791;0.1406844;1
"GO:0017017";"MAP kinase tyrosine/serine/threonine phosphatase activity";0.001721359;0.03959125;1;25.25811;0.04347826;0.03885054;1;13;0.0228471;1;43.76923;0.03030303;0.07692308;0.02261488;1
"GO:0033549";"MAP kinase phosphatase activity";0.00174432;0.04011936;1;24.92562;0.04347826;0.03935889;1;14;0.02460457;1;40.64286;0.03030303;0.07142857;0.02433379;1
"GO:0008179";"adenylate cyclase binding";0.001746897;0.04017862;1;24.88886;0.04347826;0.03941592;1;12;0.02108963;1;47.41667;0.03030303;0.08333333;0.02089303;1
"GO:0005005";"transmembrane-ephrin receptor activity";0.001826315;0.04200524;1;23.80655;0.04347826;0.04117207;1;8;0.01405975;1;71.125;0.03030303;0.125;0.01397616;1
"GO:0016301";"kinase activity";0.08766933;2.016395;5;2.479673;0.2173913;0.04580874;1;849;1.492091;4;2.680801;0.1212121;0.004711425;0.06011271;1
"GO:0016628";"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor";0.00236046;0.05429057;1;18.4194;0.04347826;0.05290393;1;25;0.04393673;1;22.76;0.03030303;0.04;0.04304943;1
"GO:0043325";"phosphatidylinositol-3,4-bisphosphate binding";0.002388596;0.05493771;1;18.20243;0.04347826;0.05351809;1;24;0.04217926;1;23.70833;0.03030303;0.04166667;0.0413625;1
"GO:0034237";"protein kinase A regulatory subunit binding";0.002414504;0.0555336;1;18.00712;0.04347826;0.05408329;1;19;0.03339192;1;29.94737;0.03030303;0.05263158;0.03288449;1
"GO:0005229";"intracellular calcium activated chloride channel activity";0.002466695;0.05673398;1;17.62612;0.04347826;0.05522083;1;16;0.02811951;1;35.5625;0.03030303;0.0625;0.02776283;1
"GO:0016787";"hydrolase activity";0.1938115;4.457665;8;1.794662;0.3478261;0.06111835;1;2532;4.449912;5;1.123618;0.1515152;0.001974724;0.4645525;1
"GO:0003779";"actin binding";0.04016415;0.9237754;3;3.247543;0.1304348;0.06303561;1;402;0.7065026;2;2.830846;0.06060606;0.004975124;0.1568389;1
"GO:0016772";"transferase activity, transferring phosphorus-containing groups";0.09724535;2.236643;5;2.235493;0.2173913;0.06634862;1;1003;1.762742;4;2.269192;0.1212121;0.003988036;0.09721068;1
"GO:0080025";"phosphatidylinositol-3,5-bisphosphate binding";0.003232593;0.07434965;1;13.44996;0.04347826;0.07176475;1;25;0.04393673;1;22.76;0.03030303;0.04;0.04304943;1
"GO:0004672";"protein kinase activity";0.07033905;1.617798;4;2.472496;0.173913;0.07410667;1;648;1.13884;3;2.634259;0.09090909;0.00462963;0.1041716;1
"GO:0042169";"SH2 domain binding";0.003451055;0.07937427;1;12.59854;0.04347826;0.07643265;1;31;0.05448155;1;18.35484;0.03030303;0.03225806;0.05311073;1
"GO:0004674";"protein serine/threonine kinase activity";0.04525708;1.040913;3;2.882085;0.1304348;0.08364359;1;449;0.7891037;2;2.534521;0.06060606;0.004454343;0.1862789;1
"GO:0005516";"calmodulin binding";0.02137858;0.4917074;2;4.06746;0.08695652;0.08601677;1;192;0.3374341;1;2.963542;0.03030303;0.005208333;0.2878466;1
"GO:0016627";"oxidoreductase activity, acting on the CH-CH group of donors";0.004151345;0.09548093;1;10.4733;0.04347826;0.09124492;1;60;0.1054482;1;9.483333;0.03030303;0.01666667;0.100312;1
"GO:0005547";"phosphatidylinositol-3,4,5-trisphosphate binding";0.004284091;0.09853409;1;10.14877;0.04347826;0.09402699;1;37;0.06502636;1;15.37838;0.03030303;0.02702703;0.06306943;1
"GO:0005003";"ephrin receptor activity";0.004307977;0.09908348;1;10.0925;0.04347826;0.09452673;1;19;0.03339192;1;29.94737;0.03030303;0.05263158;0.03288449;1
"GO:0046875";"ephrin receptor binding";0.004360175;0.100284;1;9.971679;0.04347826;0.09561786;1;29;0.05096661;2;39.24138;0.06060606;0.06896552;0.001180491;1
"GO:0008138";"protein tyrosine/serine/threonine phosphatase activity";0.004930925;0.1134113;1;8.817466;0.04347826;0.107467;1;44;0.07732865;1;12.93182;0.03030303;0.02272727;0.07455957;1
"GO:0008375";"acetylglucosaminyltransferase activity";0.005670855;0.1304297;1;7.666967;0.04347826;0.1226076;1;51;0.08963093;1;11.15686;0.03030303;0.01960784;0.08591302;1
"GO:0001618";"virus receptor activity";0.005715552;0.1314577;1;7.60701;0.04347826;0.1235142;1;73;0.1282953;1;7.794521;0.03030303;0.01369863;0.1207229;1
"GO:0035064";"methylated histone binding";0.006067408;0.1395504;1;7.165871;0.04347826;0.1306204;1;56;0.09841828;1;10.16071;0.03030303;0.01785714;0.09393981;1
"GO:0051018";"protein kinase A binding";0.006519017;0.1499374;1;6.669451;0.04347826;0.1396605;1;48;0.08435852;1;11.85417;0.03030303;0.02083333;0.08106389;1
"GO:0005548";"phospholipid transporter activity";0.006989526;0.1607591;1;6.220488;0.04347826;0.1489833;1;56;0.09841828;1;10.16071;0.03030303;0.01785714;0.09393981;1
"GO:0004175";"endopeptidase activity";0.02994154;0.6886554;2;2.90421;0.08695652;0.1501829;1;415;0.7293497;2;2.742169;0.06060606;0.004819277;0.1648875;1
"GO:0032947";"protein complex scaffold";0.007184352;0.1652401;1;6.0518;0.04347826;0.1528153;1;71;0.1247803;1;8.014085;0.03030303;0.01408451;0.1176122;1
"GO:0022839";"ion gated channel activity";0.007437068;0.1710526;1;5.846156;0.04347826;0.1577613;1;45;0.07908612;1;12.64444;0.03030303;0.02222222;0.07618982;1
"GO:0005546";"phosphatidylinositol-4,5-bisphosphate binding";0.007867978;0.1809635;1;5.525976;0.04347826;0.1661312;1;61;0.1072056;1;9.327869;0.03030303;0.01639344;0.1018982;1
"GO:0005254";"chloride channel activity";0.008301002;0.190923;1;5.237712;0.04347826;0.1744619;1;81;0.142355;1;7.024691;0.03030303;0.01234568;0.1330595;1
"GO:0016616";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";0.008385456;0.1928655;1;5.184961;0.04347826;0.1760774;1;117;0.2056239;1;4.863248;0.03030303;0.008547009;0.186528;1
"GO:0003697";"single-stranded DNA binding";0.008665523;0.199307;1;5.017385;0.04347826;0.181413;1;101;0.1775044;1;5.633663;0.03030303;0.00990099;0.1631712;1
"GO:0015108";"chloride transmembrane transporter activity";0.009173519;0.2109909;1;4.73954;0.04347826;0.1910067;1;93;0.1634446;1;6.11828;0.03030303;0.01075269;0.1512502;1
"GO:0005253";"anion channel activity";0.009359758;0.2152744;1;4.645234;0.04347826;0.1944969;1;95;0.1669596;1;5.989474;0.03030303;0.01052632;0.1542458;1
"GO:0016614";"oxidoreductase activity, acting on CH-OH group of donors";0.009766091;0.2246201;1;4.451962;0.04347826;0.2020618;1;135;0.2372583;1;4.214815;0.03030303;0.007407407;0.2120489;1
"GO:0016740";"transferase activity";0.2132733;4.905287;7;1.427032;0.3043478;0.2034888;1;2404;4.224956;6;1.420133;0.1818182;0.00249584;0.2415108;1
"GO:0004252";"serine-type endopeptidase activity";0.01003544;0.2308151;1;4.332472;0.04347826;0.2070389;1;187;0.3286467;1;3.042781;0.03030303;0.005347594;0.2814912;1
"GO:0008238";"exopeptidase activity";0.01015883;0.2336532;1;4.279847;0.04347826;0.2093091;1;106;0.1862917;1;5.367925;0.03030303;0.009433962;0.1705392;1
"GO:1902936";"phosphatidylinositol bisphosphate binding";0.01074652;0.24717;1;4.045799;0.04347826;0.2200361;1;89;0.1564148;1;6.393258;0.03030303;0.01123596;0.1452282;1
"GO:0019904";"protein domain specific binding";0.07119319;1.637443;3;1.832124;0.1304348;0.2226606;1;693;1.217926;2;1.642136;0.06060606;0.002886003;0.3453548;1
"GO:0005515";"protein binding";0.7330151;16.85935;19;1.126971;0.826087;0.224626;1;11170;19.63093;18;0.9169203;0.5454545;0.001611459;0.7764809;1
"GO:0004714";"transmembrane receptor protein tyrosine kinase activity";0.01112945;0.2559773;1;3.906596;0.04347826;0.2269507;1;63;0.1107206;1;9.031746;0.03030303;0.01587302;0.1050626;1
"GO:0015103";"inorganic anion transmembrane transporter activity";0.01202706;0.2766224;1;3.615036;0.04347826;0.2429298;1;136;0.2390158;1;4.183824;0.03030303;0.007352941;0.2134437;1
"GO:0005319";"lipid transporter activity";0.01245381;0.2864376;1;3.491162;0.04347826;0.2504155;1;141;0.2478032;1;4.035461;0.03030303;0.007092199;0.220382;1
"GO:0004222";"metalloendopeptidase activity";0.0126494;0.2909362;1;3.437179;0.04347826;0.2538227;1;115;0.202109;1;4.947826;0.03030303;0.008695652;0.1836433;1
"GO:0004725";"protein tyrosine phosphatase activity";0.01323078;0.3043079;1;3.286145;0.04347826;0.263863;1;98;0.172232;1;5.806122;0.03030303;0.01020408;0.15872;1
"GO:0008236";"serine-type peptidase activity";0.01347027;0.3098162;1;3.227721;0.04347826;0.2679612;1;214;0.3760984;1;2.658879;0.03030303;0.004672897;0.3151686;1
"GO:0019199";"transmembrane receptor protein kinase activity";0.01350222;0.3105512;1;3.220081;0.04347826;0.2685064;1;80;0.1405975;1;7.1125;0.03030303;0.0125;0.1315266;1
"GO:0017171";"serine hydrolase activity";0.01365025;0.3139557;1;3.185163;0.04347826;0.2710267;1;219;0.3848858;1;2.598174;0.03030303;0.00456621;0.3212349;1
"GO:0003723";"RNA binding";0.1168352;2.687209;4;1.488534;0.173913;0.2783579;1;1638;2.878735;3;1.042125;0.09090909;0.001831502;0.5586339;1
"GO:0035639";"purine ribonucleoside triphosphate binding";0.1560156;3.58836;5;1.393394;0.2173913;0.2838675;1;1822;3.202109;4;1.249177;0.1212121;0.00219539;0.4001444;1
"GO:0032550";"purine ribonucleoside binding";0.1567309;3.604811;5;1.387035;0.2173913;0.2872385;1;1831;3.217926;4;1.243037;0.1212121;0.002184599;0.4038605;1
"GO:0001883";"purine nucleoside binding";0.1568276;3.607034;5;1.38618;0.2173913;0.2876949;1;1834;3.223199;4;1.241003;0.1212121;0.002181025;0.4050987;1
"GO:0032549";"ribonucleoside binding";0.1568856;3.608369;5;1.385668;0.2173913;0.2879689;1;1834;3.223199;4;1.241003;0.1212121;0.002181025;0.4050987;1
"GO:0001882";"nucleoside binding";0.1571869;3.615299;5;1.383012;0.2173913;0.2893929;1;1841;3.235501;4;1.236285;0.1212121;0.002172732;0.4079867;1
"GO:0008092";"cytoskeletal protein binding";0.08188385;1.883329;3;1.592924;0.1304348;0.2902326;1;860;1.511424;2;1.323256;0.06060606;0.002325581;0.4501216;1
"GO:0044325";"ion channel binding";0.01499669;0.3449238;1;2.899191;0.04347826;0.2935736;1;115;0.202109;1;4.947826;0.03030303;0.008695652;0.1836433;1
"GO:0050839";"cell adhesion molecule binding";0.04704719;1.082085;2;1.848283;0.08695652;0.2950745;1;463;0.8137083;2;2.457883;0.06060606;0.004319654;0.1952088;1
"GO:0070011";"peptidase activity, acting on L-amino acid peptides";0.04761806;1.095215;2;1.826125;0.08695652;0.3000131;1;624;1.096661;2;1.823718;0.06060606;0.003205128;0.30034;1
"GO:1901981";"phosphatidylinositol phosphate binding";0.01570352;0.3611809;1;2.768696;0.04347826;0.3051414;1;136;0.2390158;1;4.183824;0.03030303;0.007352941;0.2134437;1
"GO:0032555";"purine ribonucleotide binding";0.1616087;3.717;5;1.345171;0.2173913;0.3104812;1;1866;3.279438;4;1.219721;0.1212121;0.002143623;0.4182863;1
"GO:0017076";"purine nucleotide binding";0.1621175;3.728704;5;1.340949;0.2173913;0.312929;1;1878;3.300527;4;1.211928;0.1212121;0.002129925;0.4232207;1
"GO:0042393";"histone binding";0.01636828;0.3764704;1;2.656251;0.04347826;0.3158551;1;198;0.3479789;1;2.873737;0.03030303;0.005050505;0.2954011;1
"GO:0008194";"UDP-glycosyltransferase activity";0.01637923;0.3767222;1;2.654476;0.04347826;0.3160302;1;144;0.2530756;1;3.951389;0.03030303;0.006944444;0.2245165;1
"GO:0032553";"ribonucleotide binding";0.163401;3.758222;5;1.330416;0.2173913;0.3191205;1;1881;3.3058;4;1.209995;0.1212121;0.002126528;0.4244532;1
"GO:0005216";"ion channel activity";0.05078758;1.168114;2;1.712161;0.08695652;0.3273596;1;425;0.7469244;2;2.677647;0.06060606;0.004705882;0.1711309;1
"GO:0022838";"substrate-specific channel activity";0.05136956;1.1815;2;1.692764;0.08695652;0.3323614;1;436;0.7662566;2;2.610092;0.06060606;0.004587156;0.1780466;1
"GO:0015267";"channel activity";0.05363443;1.233592;2;1.621282;0.08695652;0.351747;1;467;0.8207381;2;2.436831;0.06060606;0.004282655;0.1977714;1
"GO:0022803";"passive transmembrane transporter activity";0.05365679;1.234106;2;1.620606;0.08695652;0.3519377;1;468;0.8224956;2;2.431624;0.06060606;0.004273504;0.1984127;1
"GO:0008237";"metallopeptidase activity";0.01880507;0.4325167;1;2.31205;0.04347826;0.3537928;1;187;0.3286467;1;3.042781;0.03030303;0.005347594;0.2814912;1
"GO:0005524";"ATP binding";0.1315521;3.025699;4;1.322008;0.173913;0.3585781;1;1481;2.602812;3;1.1526;0.09090909;0.002025658;0.4886029;1
"GO:0004721";"phosphoprotein phosphatase activity";0.01998602;0.4596785;1;2.175434;0.04347826;0.3714465;1;180;0.3163445;1;3.161111;0.03030303;0.005555556;0.2725012;1
"GO:0016491";"oxidoreductase activity";0.05721597;1.315967;2;1.519795;0.08695652;0.382073;1;727;1.27768;2;1.565337;0.06060606;0.002751032;0.3672585;1
"GO:0003924";"GTPase activity";0.02078432;0.4780393;1;2.091878;0.04347826;0.3831177;1;284;0.4991213;1;2.003521;0.03030303;0.003521127;0.3955079;1
"GO:0008017";"microtubule binding";0.02083083;0.479109;1;2.087208;0.04347826;0.3837913;1;216;0.3796134;1;2.634259;0.03030303;0.00462963;0.3176014;1
"GO:0032559";"adenyl ribonucleotide binding";0.1365842;3.141436;4;1.273303;0.173913;0.3864439;1;1516;2.664323;3;1.125989;0.09090909;0.001978892;0.5046426;1
"GO:0030554";"adenyl nucleotide binding";0.1368448;3.147431;4;1.270878;0.173913;0.3878884;1;1526;2.681898;3;1.118611;0.09090909;0.001965924;0.5091832;1
"GO:0000166";"nucleotide binding";0.1781047;4.096409;5;1.220581;0.2173913;0.3913189;1;2109;3.706503;4;1.079184;0.1212121;0.001896633;0.5161075;1
"GO:1901265";"nucleoside phosphate binding";0.1781988;4.098573;5;1.219937;0.2173913;0.3917855;1;2110;3.70826;4;1.078673;0.1212121;0.001895735;0.5164978;1
"GO:0061630";"ubiquitin protein ligase activity";0.02185187;0.5025929;1;1.989682;0.04347826;0.3984018;1;227;0.3989455;1;2.506608;0.03030303;0.004405286;0.3308327;1
"GO:0016758";"transferase activity, transferring hexosyl groups";0.02213861;0.5091881;1;1.963911;0.04347826;0.402445;1;208;0.3655536;1;2.735577;0.03030303;0.004807692;0.3078196;1
"GO:0061659";"ubiquitin-like protein ligase activity";0.02214134;0.5092508;1;1.963669;0.04347826;0.4024834;1;232;0.4077329;1;2.452586;0.03030303;0.004310345;0.3367643;1
"GO:0035091";"phosphatidylinositol binding";0.02344993;0.5393484;1;1.854089;0.04347826;0.4206062;1;219;0.3848858;1;2.598174;0.03030303;0.00456621;0.3212349;1
"GO:0004713";"protein tyrosine kinase activity";0.02386759;0.5489545;1;1.821644;0.04347826;0.4262788;1;180;0.3163445;1;3.161111;0.03030303;0.005555556;0.2725012;1
"GO:0032403";"protein complex binding";0.06653735;1.530359;2;1.306883;0.08695652;0.4583209;1;783;1.376098;2;1.453384;0.06060606;0.002554278;0.4027624;1
"GO:0043168";"anion binding";0.2346044;5.395902;6;1.111955;0.2608696;0.461967;1;2698;4.741652;5;1.054485;0.1515152;0.001853225;0.5237839;1
"GO:0097367";"carbohydrate derivative binding";0.1930119;4.439273;5;1.126311;0.2173913;0.4651369;1;2191;3.850615;4;1.038795;0.1212121;0.00182565;0.5476798;1
"GO:0008509";"anion transmembrane transporter activity";0.02726519;0.6270994;1;1.594644;0.04347826;0.470492;1;314;0.5518453;1;1.812102;0.03030303;0.003184713;0.4270692;1
"GO:0016791";"phosphatase activity";0.02762654;0.6354104;1;1.573786;0.04347826;0.4749976;1;272;0.4780316;1;2.091912;0.03030303;0.003676471;0.3824169;1
"GO:0036094";"small molecule binding";0.1985852;4.56746;5;1.0947;0.2173913;0.4924136;1;2376;4.175747;4;0.9579125;0.1212121;0.001683502;0.6151887;1
"GO:0015631";"tubulin binding";0.02914783;0.6704002;1;1.491646;0.04347826;0.4935677;1;294;0.516696;1;1.935374;0.03030303;0.003401361;0.4062112;1
"GO:0005525";"GTP binding";0.02982682;0.6860168;1;1.45769;0.04347826;0.5016515;1;375;0.659051;1;1.517333;0.03030303;0.002666667;0.4863918;1
"GO:0016757";"transferase activity, transferring glycosyl groups";0.03017028;0.6939164;1;1.441096;0.04347826;0.5056935;1;281;0.4938489;1;2.024911;0.03030303;0.003558719;0.3922606;1
"GO:0003713";"transcription coactivator activity";0.03216756;0.7398539;1;1.351618;0.04347826;0.5285843;1;301;0.5289982;1;1.890365;0.03030303;0.003322259;0.4135939;1
"GO:0032561";"guanyl ribonucleotide binding";0.03264243;0.7507759;1;1.331955;0.04347826;0.5338757;1;395;0.6942004;1;1.440506;0.03030303;0.002531646;0.5045115;1
"GO:0019001";"guanyl nucleotide binding";0.03271947;0.7525478;1;1.328819;0.04347826;0.5347287;1;396;0.6959578;1;1.436869;0.03030303;0.002525253;0.505401;1
"GO:0005096";"GTPase activator activity";0.03327101;0.7652332;1;1.306791;0.04347826;0.5407924;1;282;0.4956063;1;2.01773;0.03030303;0.003546099;0.3933449;1
"GO:0044877";"macromolecular complex binding";0.1214318;2.792931;3;1.07414;0.1304348;0.5411564;1;1380;2.425308;3;1.236957;0.09090909;0.002173913;0.441163;1
"GO:0030695";"GTPase regulator activity";0.03612796;0.830943;1;1.203452;0.04347826;0.5710113;1;311;0.5465729;1;1.829582;0.03030303;0.003215434;0.4239864;1
"GO:0042578";"phosphoric ester hydrolase activity";0.03812895;0.8769659;1;1.140295;0.04347826;0.5910336;1;366;0.6432337;1;1.554645;0.03030303;0.00273224;0.4780299;1
"GO:0060589";"nucleoside-triphosphatase regulator activity";0.0386515;0.8889845;1;1.124879;0.04347826;0.5961132;1;348;0.6115993;1;1.635057;0.03030303;0.002873563;0.4609082;1
"GO:0015075";"ion transmembrane transporter activity";0.08637957;1.98673;2;1.006679;0.08695652;0.6025357;1;887;1.558875;2;1.282976;0.06060606;0.002254791;0.4662651;1
"GO:0005543";"phospholipid binding";0.03960087;0.9108201;1;1.097912;0.04347826;0.6051879;1;371;0.6520211;1;1.533693;0.03030303;0.002695418;0.4826916;1
"GO:0004842";"ubiquitin-protein transferase activity";0.03970665;0.9132528;1;1.094987;0.04347826;0.6061868;1;439;0.771529;1;1.296128;0.03030303;0.002277904;0.5422193;1
"GO:0019787";"ubiquitin-like protein transferase activity";0.04130889;0.9501044;1;1.052516;0.04347826;0.6210254;1;462;0.8119508;1;1.231602;0.03030303;0.002164502;0.5608072;1
"GO:0022891";"substrate-specific transmembrane transporter activity";0.09066897;2.085386;2;0.9590549;0.08695652;0.6299673;1;951;1.671353;2;1.196635;0.06060606;0.002103049;0.5034647;1
"GO:0022836";"gated channel activity";0.04341281;0.9984946;1;1.001508;0.04347826;0.6396995;1;332;0.5834798;1;1.713855;0.03030303;0.003012048;0.4452327;1
"GO:0004872";"receptor activity";0.1416217;3.257298;3;0.9210088;0.1304348;0.6515718;1;1571;2.760984;3;1.086569;0.09090909;0.001909612;0.5293701;1
"GO:0022857";"transmembrane transporter activity";0.09619301;2.212439;2;0.9039796;0.08695652;0.6632582;1;1039;1.826011;2;1.095284;0.06060606;0.001924928;0.5519805;1
"GO:0005102";"receptor binding";0.1444727;3.322871;3;0.9028336;0.1304348;0.6657112;1;1481;2.602812;4;1.536799;0.1212121;0.002700878;0.2607497;1
"GO:0022892";"substrate-specific transporter activity";0.1042921;2.398718;2;0.8337786;0.08695652;0.7079611;1;1157;2.033392;2;0.9835782;0.06060606;0.001728608;0.6119358;1
"GO:0003682";"chromatin binding";0.05322244;1.224116;1;0.8169159;0.04347826;0.7157484;1;503;0.884007;1;1.131213;0.03030303;0.001988072;0.5921428;1
"GO:0008047";"enzyme activator activity";0.05488898;1.262447;1;0.7921127;0.04347826;0.7270362;1;512;0.8998243;1;1.111328;0.03030303;0.001953125;0.5987253;1
