"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0016020";"membrane";0.6476204;55.69535;78;1.400476;0.9069767;2.954159e-08;1.59524586e-06;9041;20.22272;25;1.236233;0.5952381;0.002765181;0.09294174;1
"GO:0000793";"condensed chromosome";0.01748288;1.503528;12;7.981229;0.1395349;3.757264e-08;1.96744005818182e-06;217;0.4853811;1;2.060237;0.02380952;0.004608295;0.3866039;1
"GO:0044437";"vacuolar part";0.03868465;3.32688;15;4.508729;0.1744186;1.04407e-06;5.30633223529412e-05;553;1.236939;4;3.23379;0.0952381;0.007233273;0.03447678;1
"GO:0005773";"vacuole";0.05593732;4.81061;18;3.74173;0.2093023;1.106136e-06;5.46115145142857e-05;756;1.691005;5;2.956822;0.1190476;0.006613757;0.02594699;1
"GO:0098687";"chromosomal region";0.02454274;2.110676;12;5.685382;0.1395349;1.352271e-06;6.43141050810811e-05;353;0.789583;1;1.266491;0.02380952;0.002832861;0.5497621;1
"GO:0071575";"integral component of external side of plasma membrane";1.942114e-05;0.001670218;2;1197.449;0.02325581;1.377096e-06;6.43141050810811e-05;1;0.002236779;1;447.0714;0.02380952;1;0.002236779;0.483144264
"GO:0031965";"nuclear membrane";0.02526106;2.172451;12;5.523714;0.1395349;1.819066e-06;8.27196328421053e-05;296;0.6620866;1;1.510376;0.02380952;0.003378378;0.4873163;1
"GO:0044428";"nuclear part";0.3324162;28.58779;50;1.748998;0.5813953;1.90408e-06;8.43653907692308e-05;4296;9.609203;7;0.7284683;0.1666667;0.001629423;0.8764231;1
"GO:0032991";"macromolecular complex";0.3825065;32.89556;54;1.641559;0.627907;3.561039e-06;0.0001538368848;5073;11.34718;10;0.8812762;0.2380952;0.00197122;0.7342783;1
"GO:0005764";"lysosome";0.04887641;4.203371;15;3.568564;0.1744186;1.735133e-05;0.00073129507902439;662;1.480748;4;2.701338;0.0952381;0.006042296;0.05966609;1
"GO:0005813";"centrosome";0.04139786;3.560216;13;3.651464;0.1511628;5.347434e-05;0.00220008713142857;513;1.147468;2;1.742969;0.04761905;0.003898635;0.3190869;1
"GO:0005635";"nuclear envelope";0.03781245;3.251871;12;3.690183;0.1395349;9.648395e-05;0.00387730850232558;438;0.9797092;1;1.020711;0.02380952;0.002283105;0.629319;1
"GO:0030141";"secretory granule";0.05784982;4.975085;15;3.015024;0.1744186;0.0001173247;0.00460766094545455;820;1.834159;3;1.635627;0.07142857;0.003658537;0.2774229;1
"GO:0035253";"ciliary rootlet";0.001250393;0.1075338;3;27.89821;0.03488372;0.0001851194;0.00710858496;11;0.02460457;1;40.64286;0.02380952;0.09090909;0.02433764;1
"GO:0016021";"integral component of membrane";0.43636;37.52696;54;1.438966;0.627907;0.0002706127;0.0101656249043478;5287;11.82585;13;1.099287;0.3095238;0.002458861;0.3994191;1
"GO:0044446";"intracellular organelle part";0.5859578;50.39237;66;1.309722;0.7674419;0.0003222236;0.0118468591659574;8863;19.82457;16;0.8070792;0.3809524;0.001805258;0.9102974;1
"GO:0005911";"cell-cell junction";0.05058181;4.350035;13;2.988482;0.1511628;0.0003826736;0.0137762496;424;0.9483943;2;2.108827;0.04761905;0.004716981;0.2449995;1
"GO:0031224";"intrinsic component of membrane";0.4493882;38.64739;54;1.397248;0.627907;0.0006526606;0.0230162758530612;5422;12.12782;13;1.071916;0.3095238;0.002397639;0.4402427;1
"GO:0044422";"organelle part";0.5980191;51.42964;66;1.283307;0.7674419;0.0007076255;0.02445553728;9078;20.30548;16;0.7879646;0.3809524;0.001762503;0.932036;1
"GO:0099503";"secretory vesicle";0.06938089;5.966757;15;2.513928;0.1744186;0.0008079001;0.0273735563294118;935;2.091388;3;1.434454;0.07142857;0.003208556;0.3486381;1
"GO:0044464";"cell part";0.8978193;77.21246;85;1.100859;0.9883721;0.001016661;0.0337844270769231;16405;36.69436;38;1.035581;0.9047619;0.002316367;0.3738099;1
"GO:0005623";"cell";0.898121;77.23841;85;1.100489;0.9883721;0.001043343;0.0340169189433962;16433;36.75699;38;1.033817;0.9047619;0.00231242;0.3848233;1
"GO:0005815";"microtubule organizing center";0.05734741;4.931877;13;2.635913;0.1511628;0.001222682;0.039125824;671;1.500879;2;1.332553;0.04761905;0.002980626;0.4456916;1
"GO:0032839";"dendrite cytoplasm";0.002683012;0.230739;3;13.0017;0.03488372;0.001673827;0.0525886010181818;23;0.05144592;1;19.43789;0.02380952;0.04347826;0.05022842;1
"GO:0005665";"DNA-directed RNA polymerase II, core complex";0.00144365;0.1241539;2;16.10904;0.02325581;0.007028468;0.216878441142857;18;0.04026202;1;24.8373;0.02380952;0.05555556;0.03952315;1
"GO:0015630";"microtubule cytoskeleton";0.09715697;8.3555;16;1.914906;0.1860465;0.008256509;0.250302588631579;1113;2.489535;3;1.205044;0.07142857;0.002695418;0.4574579;1
"GO:0031233";"intrinsic component of external side of plasma membrane";0.001960352;0.1685902;2;11.86308;0.02325581;0.01259429;0.375222984827586;20;0.04473558;1;22.35357;0.02380952;0.05;0.04381932;1
"GO:0044444";"cytoplasmic part";0.6137674;52.784;63;1.193544;0.7325581;0.01416087;0.40849776;9360;20.93625;20;0.9552808;0.4761905;0.002136752;0.6710718;1
"GO:0044427";"chromosomal part";0.06847687;5.88901;12;2.037694;0.1395349;0.01418395;0.40849776;852;1.905736;1;0.5247317;0.02380952;0.001173709;0.8580824;1
"GO:0032838";"cell projection cytoplasm";0.005897461;0.5071816;3;5.915041;0.03488372;0.01459642;0.41348547147541;65;0.1453906;1;6.878022;0.02380952;0.01538462;0.1356715;1
"GO:0005871";"kinesin complex";0.00615689;0.5294925;3;5.665803;0.03488372;0.01634831;0.455643220645161;56;0.1252596;1;7.983418;0.02380952;0.01785714;0.1180185;1
"GO:0005634";"nucleus";0.5081718;43.70277;54;1.23562;0.627907;0.01689696;0.463459474285714;7109;15.90126;12;0.7546571;0.2857143;0.001688001;0.9219079;1
"GO:0008275";"gamma-tubulin small complex";0.000217766;0.01872788;1;53.39633;0.01162791;0.0185556;0.500201501538462;3;0.006710337;1;149.0238;0.02380952;0.3333333;0.006695695;0.701467104
"GO:0044430";"cytoskeletal part";0.1250627;10.7554;18;1.673578;0.2093023;0.01881545;0.500201501538462;1568;3.50727;5;1.42561;0.1190476;0.003188776;0.2715167;1
"GO:0042613";"MHC class II protein complex";0.0002887596;0.02483332;1;40.26847;0.01162791;0.02453101;0.642266443636364;15;0.03355169;2;59.60952;0.04761905;0.1333333;0.0005034718;0.2899997568
"GO:0005776";"autophagosome";0.00739923;0.6363338;3;4.714507;0.03488372;0.02631367;0.67865704119403;86;0.192363;1;5.198505;0.02380952;0.01162791;0.1755313;1
"GO:0044425";"membrane part";0.5258765;45.22538;54;1.19402;0.627907;0.03632756;0.923147407058823;6581;14.72024;13;0.8831376;0.3095238;0.001975384;0.7612047;1
"GO:0005694";"chromosome";0.07888571;6.784171;12;1.768823;0.1395349;0.03748847;0.935135094857143;975;2.18086;1;0.4585348;0.02380952;0.001025641;0.8937579;1
"GO:0043229";"intracellular organelle";0.750962;64.58274;72;1.114849;0.8372093;0.03788163;0.935135094857143;12367;27.66225;25;0.9037589;0.5952381;0.002021509;0.8484376;1
"GO:0043509";"activin A complex";0.0005218088;0.04487556;1;22.28385;0.01162791;0.04389474;1;1;0.002236779;1;447.0714;0.02380952;1;0.002236779;0.483144264
"GO:0043512";"inhibin A complex";0.0005305453;0.0456269;1;21.9169;0.01162791;0.04461321;1;2;0.004473558;1;223.5357;0.02380952;0.5;0.004468674;0.701467104
"GO:0042611";"MHC protein complex";0.0005574819;0.04794344;1;20.85791;0.01162791;0.04682505;1;20;0.04473558;2;44.70714;0.04761905;0.1;0.0009046061;0.3790184832
"GO:0031967";"organelle envelope";0.08228184;7.076238;12;1.695816;0.1395349;0.04906252;1;1163;2.601374;1;0.3844122;0.02380952;0.0008598452;0.9320142;1
"GO:0071556";"integral component of lumenal side of endoplasmic reticulum membrane";0.00083404;0.07172744;1;13.94167;0.01162791;0.0692433;1;22;0.04920914;2;40.64286;0.04761905;0.09090909;0.001096697;0.3790184832
"GO:0098805";"whole membrane";0.1374166;11.81783;17;1.438505;0.1976744;0.0760756;1;1610;3.601214;6;1.666105;0.1428571;0.003726708;0.1469441;1
"GO:0043227";"membrane-bounded organelle";0.7563244;65.0439;71;1.09157;0.8255814;0.08176778;1;12319;27.55488;25;0.9072803;0.5952381;0.002029386;0.8399038;1
"GO:0030669";"clathrin-coated endocytic vesicle membrane";0.005774006;0.4965645;2;4.027674;0.02325581;0.08872118;1;48;0.1073654;3;27.94196;0.07142857;0.0625;0.0001678028;0.2899632384
"GO:0005856";"cytoskeleton";0.1744959;15.00665;20;1.332743;0.2325581;0.1036167;1;2069;4.627896;6;1.296486;0.1428571;0.002899952;0.3148799;1
"GO:0005622";"intracellular";0.8286551;71.26434;76;1.066452;0.8837209;0.1091653;1;14472;32.37067;34;1.050334;0.8095238;0.002349364;0.3497086;1
"GO:0044424";"intracellular part";0.8161994;70.19315;75;1.06848;0.872093;0.1121095;1;14132;31.61016;33;1.043968;0.7857143;0.002335126;0.3857914;1
"GO:0005875";"microtubule associated complex";0.01364804;1.173732;3;2.55595;0.03488372;0.1136492;1;151;0.3377536;1;2.960738;0.02380952;0.006622517;0.2878675;1
"GO:0043226";"organelle";0.791172;68.04079;73;1.072886;0.8488372;0.1158747;1;13296;29.74021;28;0.9414862;0.6666667;0.002105897;0.779585;1
"GO:0045334";"clathrin-coated endocytic vesicle";0.007232584;0.6220022;2;3.215423;0.02325581;0.1287369;1;67;0.1498642;3;20.01812;0.07142857;0.04477612;0.0004512445;0.2899997568
"GO:0005737";"cytoplasm";0.718849;61.82102;67;1.083774;0.7790698;0.1296839;1;11263;25.19284;25;0.9923454;0.5952381;0.002219657;0.5902039;1
"GO:0000930";"gamma-tubulin complex";0.001690425;0.1453765;1;6.878689;0.01162791;0.1354097;1;19;0.0424988;1;23.53008;0.02380952;0.05263158;0.04167358;1
"GO:0016591";"DNA-directed RNA polymerase II, holoenzyme";0.008507405;0.7316368;2;2.733597;0.02325581;0.1664661;1;107;0.2393354;1;4.178238;0.02380952;0.009345794;0.2135948;1
"GO:0070062";"extracellular exosome";0.200982;17.28445;21;1.214965;0.244186;0.1914854;1;2727;6.099696;8;1.311541;0.1904762;0.002933627;0.2591117;1
"GO:1903561";"extracellular vesicle";0.20283;17.44338;21;1.203895;0.244186;0.2036483;1;2746;6.142195;8;1.302466;0.1904762;0.002913328;0.2654167;1
"GO:0043230";"extracellular organelle";0.2029199;17.45111;21;1.203362;0.244186;0.2042495;1;2748;6.146669;8;1.301518;0.1904762;0.002911208;0.2660834;1
"GO:0001533";"cornified envelope";0.002706945;0.2327973;1;4.295583;0.01162791;0.2079359;1;63;0.1409171;1;7.096372;0.02380952;0.01587302;0.1317787;1
"GO:0055029";"nuclear DNA-directed RNA polymerase complex";0.0102773;0.8838478;2;2.262833;0.02325581;0.2213896;1;134;0.2997284;1;3.336354;0.02380952;0.007462687;0.2600207;1
"GO:0000428";"DNA-directed RNA polymerase complex";0.01029354;0.8852446;2;2.259263;0.02325581;0.221902;1;135;0.3019652;1;3.31164;0.02380952;0.007407407;0.2616878;1
"GO:0030880";"RNA polymerase complex";0.01039001;0.8935412;2;2.238285;0.02325581;0.2249476;1;137;0.3064387;1;3.263295;0.02380952;0.00729927;0.2650109;1
"GO:0016592";"mediator complex";0.003106927;0.2671957;1;3.742575;0.01162791;0.2347951;1;36;0.08052405;1;12.41865;0.02380952;0.02777778;0.07751997;1
"GO:0097546";"ciliary base";0.003266287;0.2809007;1;3.559977;0.01162791;0.2452438;1;28;0.06262981;1;15.96684;0.02380952;0.03571429;0.06081719;1
"GO:0030665";"clathrin-coated vesicle membrane";0.01126872;0.9691103;2;2.063749;0.02325581;0.2528106;1;104;0.232625;3;12.89629;0.07142857;0.02884615;0.00161967;0.46646496
"GO:0097542";"ciliary tip";0.003560456;0.3061992;1;3.265848;0.01162791;0.2641622;1;44;0.09841828;1;10.16071;0.02380952;0.02272727;0.09393264;1
"GO:0016323";"basolateral plasma membrane";0.02105154;1.810433;3;1.657062;0.03488372;0.2716195;1;208;0.46525;2;4.298764;0.04761905;0.009615385;0.07879847;1
"GO:0012507";"ER to Golgi transport vesicle membrane";0.003817613;0.3283148;1;3.045858;0.01162791;0.280316;1;53;0.1185493;2;16.87062;0.04761905;0.03773585;0.006261544;0.701467104
"GO:0099568";"cytoplasmic region";0.03141054;2.701306;4;1.480765;0.04651163;0.2851156;1;310;0.6934015;2;2.884332;0.04761905;0.006451613;0.1524886;1
"GO:0098588";"bounding membrane of organelle";0.1645292;14.14951;16;1.130781;0.1860465;0.3372406;1;1976;4.419875;5;1.131254;0.1190476;0.002530364;0.4571023;1
"GO:0043231";"intracellular membrane-bounded organelle";0.6843317;58.85252;61;1.036489;0.7093023;0.3558457;1;10646;23.81275;20;0.8398862;0.4761905;0.00187864;0.9100653;1
"GO:0030134";"ER to Golgi transport vesicle";0.005109308;0.4394005;1;2.275828;0.01162791;0.3563028;1;73;0.1632849;2;12.24853;0.04761905;0.02739726;0.01160959;0.955303405714286
"GO:0044441";"ciliary part";0.03528987;3.034929;4;1.317988;0.04651163;0.3607111;1;407;0.9103691;2;2.196911;0.04761905;0.004914005;0.2308897;1
"GO:0016328";"lateral plasma membrane";0.005536512;0.47614;1;2.100223;0.01162791;0.3796447;1;57;0.1274964;1;7.843358;0.02380952;0.01754386;0.1199972;1
"GO:0030662";"coated vesicle membrane";0.01582016;1.360534;2;1.470011;0.02325581;0.3954681;1;163;0.364595;3;8.228309;0.07142857;0.01840491;0.005752677;0.701467104
"GO:0005882";"intermediate filament";0.005853221;0.503377;1;1.986582;0.01162791;0.3964075;1;198;0.4428822;1;2.257937;0.02380952;0.005050505;0.359639;1
"GO:0005874";"microtubule";0.03787849;3.25755;4;1.227917;0.04651163;0.4113542;1;394;0.8812909;2;2.269398;0.04761905;0.005076142;0.220144;1
"GO:0030666";"endocytic vesicle membrane";0.01635875;1.406853;2;1.421613;0.02325581;0.411685;1;162;0.3623582;3;8.279101;0.07142857;0.01851852;0.005655519;0.701467104
"GO:0030136";"clathrin-coated vesicle";0.0170691;1.467943;2;1.362451;0.02325581;0.4327496;1;174;0.3891996;3;7.708128;0.07142857;0.01724138;0.006888073;0.701467104
"GO:0032588";"trans-Golgi network membrane";0.006720251;0.5779416;1;1.730279;0.01162791;0.4400413;1;81;0.1811791;2;11.0388;0.04761905;0.02469136;0.01415305;1
"GO:0030054";"cell junction";0.1410924;12.13395;13;1.071374;0.1511628;0.4403416;1;1216;2.719923;2;0.7353148;0.04761905;0.001644737;0.7655092;1
"GO:0099513";"polymeric cytoskeletal fiber";0.05153558;4.43206;5;1.128144;0.05813953;0.4571258;1;679;1.518773;3;1.975279;0.07142857;0.004418262;0.1934365;1
"GO:0005791";"rough endoplasmic reticulum";0.007243947;0.6229795;1;1.605189;0.01162791;0.4648707;1;72;0.1610481;1;6.209325;0.02380952;0.01388889;0.1491627;1
"GO:0031225";"anchored component of membrane";0.01894564;1.629325;2;1.227502;0.02325581;0.486412;1;156;0.3489375;2;5.731685;0.04761905;0.01282051;0.04755567;1
"GO:0031902";"late endosome membrane";0.007826695;0.6730958;1;1.485673;0.01162791;0.4912221;1;124;0.2773606;2;7.210829;0.04761905;0.01612903;0.03136433;1
"GO:0045111";"intermediate filament cytoskeleton";0.008646066;0.7435617;1;1.344878;0.01162791;0.526117;1;234;0.5234063;1;1.910562;0.02380952;0.004273504;0.4097886;1
"GO:0030176";"integral component of endoplasmic reticulum membrane";0.008889749;0.7645184;1;1.308013;0.01162791;0.5360307;1;137;0.3064387;2;6.52659;0.04761905;0.01459854;0.03762626;1
"GO:0031227";"intrinsic component of endoplasmic reticulum membrane";0.009067441;0.7797999;1;1.28238;0.01162791;0.5431302;1;141;0.3153858;2;6.341439;0.04761905;0.0141844;0.03964221;1
"GO:0005929";"cilium";0.04502073;3.871782;4;1.033116;0.04651163;0.5451389;1;535;1.196677;2;1.671295;0.04761905;0.003738318;0.3372542;1
"GO:0017053";"transcriptional repressor complex";0.009143814;0.786368;1;1.271669;0.01162791;0.5461485;1;83;0.1856527;1;5.386403;0.02380952;0.01204819;0.169949;1
"GO:0005901";"caveola";0.009730082;0.8367871;1;1.195047;0.01162791;0.5686712;1;76;0.1699952;1;5.882519;0.02380952;0.01315789;0.1567795;1
"GO:0030135";"coated vesicle";0.02283455;1.963771;2;1.018449;0.02325581;0.5871669;1;257;0.5748522;3;5.218733;0.07142857;0.01167315;0.01964655;1
"GO:0005814";"centriole";0.010287;0.8846817;1;1.13035;0.01162791;0.5890417;1;123;0.2751238;1;3.634727;0.02380952;0.008130081;0.2414387;1
"GO:0061695";"transferase complex, transferring phosphorus-containing groups";0.02292479;1.971532;2;1.01444;0.02325581;0.5893267;1;271;0.6061671;1;1.64971;0.02380952;0.003690037;0.4573314;1
"GO:0005930";"axoneme";0.0103496;0.890066;1;1.123512;0.01162791;0.5912714;1;109;0.2438089;1;4.101573;0.02380952;0.009174312;0.2171291;1
"GO:0097014";"ciliary plasm";0.01037179;0.8919736;1;1.121109;0.01162791;0.5920585;1;110;0.2460457;1;4.064286;0.02380952;0.009090909;0.2188904;1
"GO:0005796";"Golgi lumen";0.01049646;0.9026953;1;1.107794;0.01162791;0.5964546;1;102;0.2281515;1;4.383053;0.02380952;0.009803922;0.2046907;1
"GO:0001650";"fibrillar center";0.0105272;0.9053395;1;1.104558;0.01162791;0.5975316;1;128;0.2863077;1;3.492746;0.02380952;0.0078125;0.2499409;1
"GO:0009897";"external side of plasma membrane";0.02439899;2.098313;2;0.9531465;0.02325581;0.6234417;1;226;0.5055121;1;1.978192;0.02380952;0.004424779;0.3989868;1
"GO:0005887";"integral component of plasma membrane";0.1723973;14.82617;14;0.9442765;0.1627907;0.637202;1;1603;3.585557;8;2.231174;0.1904762;0.004990643;0.02389258;1
"GO:0044853";"plasma membrane raft";0.0120259;1.034228;1;0.966905;0.01162791;0.6467209;1;96;0.2147308;1;4.656994;0.02380952;0.01041667;0.1938759;1
"GO:0030139";"endocytic vesicle";0.02558669;2.200456;2;0.9089026;0.02325581;0.6493303;1;271;0.6061671;3;4.94913;0.07142857;0.01107011;0.02256046;1
"GO:0030425";"dendrite";0.06503266;5.592809;5;0.8940051;0.05813953;0.6649112;1;480;1.073654;3;2.794196;0.07142857;0.00625;0.091737;1
"GO:0044452";"nucleolar part";0.01315519;1.131346;1;0.8839028;0.01162791;0.6798141;1;176;0.3936731;1;2.540179;0.02380952;0.005681818;0.3269692;1
"GO:0031226";"intrinsic component of plasma membrane";0.1774081;15.2571;14;0.9176057;0.1627907;0.6816136;1;1665;3.724237;8;2.148091;0.1904762;0.004804805;0.02921151;1
"GO:0098552";"side of membrane";0.04053389;3.485915;3;0.8606062;0.03488372;0.682258;1;433;0.9685253;3;3.097493;0.07142857;0.006928406;0.07223431;1
"GO:0043025";"neuronal cell body";0.05428692;4.668675;4;0.8567742;0.04651163;0.6927731;1;437;0.9774724;2;2.046093;0.04761905;0.004576659;0.2558196;1
"GO:0005654";"nucleoplasm";0.2633195;22.64548;21;0.9273375;0.244186;0.6952211;1;3340;7.470842;5;0.6692686;0.1190476;0.001497006;0.8900622;1
"GO:0044450";"microtubule organizing center part";0.01394726;1.199464;1;0.8337054;0.01162791;0.7011781;1;165;0.3690685;1;2.709524;0.02380952;0.006060606;0.3100297;1
"GO:0005923";"bicellular tight junction";0.01501206;1.291037;1;0.774571;0.01162791;0.7276932;1;121;0.2706503;1;3.694805;0.02380952;0.008264463;0.2380116;1
"GO:0070160";"occluding junction";0.01522457;1.309313;1;0.7637593;0.01162791;0.7326996;1;124;0.2773606;1;3.605415;0.02380952;0.008064516;0.2431466;1
"GO:0030658";"transport vesicle membrane";0.01535972;1.320936;1;0.7570391;0.01162791;0.7358361;1;177;0.3959099;2;5.051655;0.04761905;0.01129944;0.05950814;1
"GO:0043204";"perikaryon";0.01559521;1.341188;1;0.7456075;0.01162791;0.7412147;1;114;0.2549928;1;3.921679;0.02380952;0.00877193;0.2258971;1
"GO:0030133";"transport vesicle";0.03074433;2.644012;2;0.7564261;0.02325581;0.7458091;1;369;0.8253715;3;3.634727;0.07142857;0.008130081;0.04919492;1
"GO:0099512";"supramolecular fiber";0.07345232;6.3169;5;0.7915275;0.05813953;0.7656797;1;902;2.017575;3;1.486934;0.07142857;0.003325942;0.3281352;1
"GO:0005578";"proteinaceous extracellular matrix";0.04664648;4.011597;3;0.7478318;0.03488372;0.7705612;1;365;0.8164243;3;3.67456;0.07142857;0.008219178;0.04789817;1
"GO:0005770";"late endosome";0.01713153;1.473311;1;0.6787431;0.01162791;0.7737416;1;232;0.5189327;2;3.854064;0.04761905;0.00862069;0.09489471;1
"GO:0044297";"cell body";0.0608131;5.229926;4;0.7648291;0.04651163;0.7746696;1;501;1.120626;2;1.784716;0.04761905;0.003992016;0.3091346;1
