"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0005634";"nucleus";0.5081718;246.4633;299;1.213162;0.6164948;1.020038e-06;0.000146885472;7109;252.5272;280;1.108792;0.4197901;0.03938669;0.01455359;0.58936032
"GO:0031089";"platelet dense granule lumen";0.001010006;0.4898531;6;12.24857;0.01237113;1.230854e-05;0.00163608900923077;14;0.4973105;3;6.032448;0.004497751;0.2142857;0.01211876;0.58170048
"GO:0005615";"extracellular space";0.1101714;53.43311;80;1.497199;0.1649485;0.0001760305;0.0217271931428571;1376;48.87852;57;1.166156;0.08545727;0.04142442;0.1255734;1
"GO:0042827";"platelet dense granule";0.001726465;0.8373357;6;7.165585;0.01237113;0.0002295554;0.02644478208;21;0.7459658;3;4.021632;0.004497751;0.1428571;0.03686567;0.907812344788732
"GO:0044428";"nuclear part";0.3324162;161.2219;193;1.197108;0.3979381;0.001455545;0.15719886;4296;152.6033;151;0.9894937;0.2263868;0.03514898;0.5752668;1
"GO:0012506";"vesicle membrane";0.0673826;32.68056;49;1.499362;0.1010309;0.003362201;0.341757842823529;746;26.49955;28;1.056622;0.04197901;0.03753351;0.4092471;1
"GO:0030659";"cytoplasmic vesicle membrane";0.06624826;32.13041;48;1.493912;0.09896907;0.003950949;0.379291104;728;25.86015;27;1.044078;0.04047976;0.03708791;0.4366955;1
"GO:0000322";"storage vacuole";0.0001985594;0.09630129;2;20.76815;0.004123711;0.004341903;0.382797339428571;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0097489";"multivesicular body, internal vesicle lumen";0.0002027021;0.09831051;2;20.3437;0.004123711;0.004518987;0.382797339428571;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.90268128
"GO:0070435";"Shc-EGFR complex";0.0002057654;0.09979622;2;20.04084;0.004123711;0.004652051;0.382797339428571;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0030131";"clathrin adaptor complex";0.00231784;1.124152;5;4.447796;0.01030928;0.005869581;0.461028907636364;30;1.065665;4;3.753523;0.005997001;0.1333333;0.02077215;0.703809317647059
"GO:0005741";"mitochondrial outer membrane";0.01349846;6.546752;14;2.138465;0.02886598;0.007124053;0.515940984;177;6.287426;8;1.272381;0.011994;0.04519774;0.2940507;1
"GO:0030666";"endocytic vesicle membrane";0.01635875;7.933994;16;2.016639;0.03298969;0.007165847;0.515940984;162;5.754593;15;2.606613;0.02248876;0.09259259;0.0006758177;0.1382577408
"GO:0044433";"cytoplasmic vesicle part";0.1173276;56.90387;75;1.318012;0.1546392;0.008159945;0.5640153984;1430;50.79672;52;1.023688;0.07796102;0.03636364;0.450727;1
"GO:0030122";"AP-2 adaptor complex";0.001634959;0.7929551;4;5.044422;0.008247423;0.008744533;0.581175116307692;13;0.4617884;3;6.496483;0.004497751;0.2307692;0.009776481;0.518796497454545
"GO:0030128";"clathrin coat of endocytic vesicle";0.00174017;0.8439824;4;4.739435;0.008247423;0.01078898;0.69049472;14;0.4973105;3;6.032448;0.004497751;0.2142857;0.01211876;0.58170048
"GO:0033263";"CORVET complex";0.0003437823;0.1667344;2;11.99512;0.004123711;0.01242733;0.751664448;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0043234";"protein complex";0.2455514;119.0924;141;1.183954;0.2907216;0.01303552;0.751664448;3181;112.9961;104;0.9203861;0.155922;0.03269412;0.8409143;1
"GO:0030132";"clathrin coat of coated pit";0.001842441;0.893584;4;4.476356;0.008247423;0.01304973;0.751664448;18;0.6393993;3;4.691904;0.004497751;0.1666667;0.02445864;0.754723748571429
"GO:0005905";"clathrin-coated pit";0.006356951;3.083121;8;2.594773;0.01649485;0.01350269;0.75266607483871;70;2.486553;7;2.815142;0.01049475;0.1;0.0119666;0.58170048
"GO:0030139";"endocytic vesicle";0.02558669;12.40955;21;1.692246;0.04329897;0.01492781;0.80610174;271;9.626511;20;2.077596;0.02998501;0.07380074;0.001712284;0.268984250181818
"GO:0005597";"collagen type XVI trimer";3.851616e-05;0.01868034;1;53.53222;0.002061856;0.0185073;0.913156283076923;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.90268128
"GO:0005763";"mitochondrial small ribosomal subunit";0.001141417;0.5535871;3;5.419202;0.006185567;0.01870589;0.913156283076923;28;0.9946211;2;2.010816;0.002998501;0.07142857;0.2621744;1
"GO:0097179";"protease inhibitor complex";4.001905e-05;0.01940924;1;51.52185;0.002061856;0.01922248;0.913156283076923;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0044446";"intracellular organelle part";0.5859578;284.1895;307;1.080265;0.6329897;0.01938533;0.913156283076923;8863;314.8331;309;0.9814724;0.4632684;0.03486404;0.6913263;1
"GO:0030119";"AP-type membrane coat adaptor complex";0.003160704;1.532941;5;3.261704;0.01030928;0.01997549;0.913156283076923;46;1.63402;4;2.44795;0.005997001;0.08695652;0.07979494;1
"GO:0005761";"mitochondrial ribosome";0.003166149;1.535582;5;3.256093;0.01030928;0.02010602;0.913156283076923;85;3.019385;4;1.324773;0.005997001;0.04705882;0.3571574;1
"GO:0031966";"mitochondrial membrane";0.04484353;21.74911;32;1.471324;0.06597938;0.02060943;0.913156283076923;704;25.00762;23;0.9197198;0.03448276;0.03267045;0.6908869;1
"GO:0097487";"multivesicular body, internal vesicle";0.0004792738;0.2324478;2;8.604082;0.004123711;0.02313891;0.998062454634146;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0097197";"tetraspanin-enriched microdomain";0.000485317;0.2353788;2;8.496944;0.004123711;0.02368088;0.998062454634146;7;0.2486553;2;8.043264;0.002998501;0.2857143;0.02349714;0.745334469818182
"GO:0031968";"organelle outer membrane";0.0158159;7.670712;14;1.825124;0.02886598;0.02439427;1;199;7.068914;8;1.131716;0.011994;0.04020101;0.4117504;1
"GO:0042383";"sarcolemma";0.01754708;8.510333;15;1.762563;0.03092784;0.02651185;1;122;4.333706;14;3.230491;0.02098951;0.1147541;0.0001104234;0.0477029088
"GO:0000835";"ER ubiquitin ligase complex";0.0005287765;0.2564566;2;7.79859;0.004123711;0.0277292;1;6;0.2131331;2;9.383808;0.002998501;0.3333333;0.01718457;0.642292085106383
"GO:0019867";"outer membrane";0.01615778;7.836523;14;1.786507;0.02886598;0.02846989;1;201;7.139958;8;1.120455;0.011994;0.039801;0.4225789;1
"GO:0044391";"ribosomal subunit";0.008738933;4.238383;9;2.123451;0.0185567;0.02872555;1;185;6.571604;8;1.217359;0.011994;0.04324324;0.3362293;1
"GO:1990031";"pinceau fiber";6.183528e-05;0.02999011;1;33.34432;0.002061856;0.02954577;1;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.90268128
"GO:0030125";"clathrin vesicle coat";0.002383324;1.155912;4;3.460471;0.008247423;0.0298926;1;25;0.8880545;3;3.378171;0.004497751;0.12;0.05748158;1
"GO:0005740";"mitochondrial envelope";0.04708597;22.8367;32;1.401254;0.06597938;0.0366581;1;746;26.49955;23;0.8679394;0.03448276;0.0308311;0.7874347;1
"GO:0044421";"extracellular region part";0.2899483;140.6249;159;1.130667;0.3278351;0.0379786;1;3818;135.6237;145;1.069135;0.2173913;0.037978;0.19167;1
"GO:0005891";"voltage-gated calcium channel complex";0.005079925;2.463764;6;2.435298;0.01237113;0.03922871;1;42;1.491932;6;4.021632;0.008995502;0.1428571;0.003465015;0.37422162
"GO:0034704";"calcium channel complex";0.007827352;3.796266;8;2.107334;0.01649485;0.0392821;1;63;2.237897;8;3.574784;0.011994;0.1269841;0.001679738;0.268984250181818
"GO:0030424";"axon";0.05455192;26.45768;36;1.360663;0.0742268;0.0399847;1;408;14.49305;26;1.793963;0.03898051;0.06372549;0.003083397;0.3552073344
"GO:0031410";"cytoplasmic vesicle";0.1805531;87.56823;103;1.176226;0.2123711;0.04105934;1;2194;77.93567;84;1.077812;0.125937;0.03828624;0.2448767;1
"GO:0097708";"intracellular vesicle";0.1807937;87.68495;103;1.17466;0.2123711;0.04231339;1;2197;78.04223;84;1.07634;0.125937;0.03823396;0.2490524;1
"GO:0030017";"sarcomere";0.02033004;9.860071;16;1.622706;0.03298969;0.04235604;1;193;6.855781;15;2.187935;0.02248876;0.07772021;0.003821904;0.3798404928
"GO:0005663";"DNA replication factor C complex";0.0006721116;0.3259741;2;6.135456;0.004123711;0.04282689;1;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;1
"GO:0044422";"organelle part";0.5980191;290.0393;309;1.065373;0.6371134;0.043063;1;9078;322.4704;318;0.9861371;0.4767616;0.03502974;0.6523837;1
"GO:0098835";"presynaptic endocytic zone membrane";0.0001014339;0.04919546;1;20.32708;0.002061856;0.04800734;1;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.90268128
"GO:0031390";"Ctf18 RFC-like complex";0.0007206983;0.3495387;2;5.721827;0.004123711;0.04849953;1;8;0.2841775;1;3.518928;0.00149925;0.125;0.2512892;1
"GO:0070847";"core mediator complex";0.0007398339;0.3588194;2;5.573834;0.004123711;0.05080449;1;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;1
"GO:0032982";"myosin filament";0.001703808;0.826347;3;3.630436;0.006185567;0.05113577;1;22;0.781488;3;3.838831;0.004497751;0.1363636;0.04159237;0.972614607567568
"GO:0042571";"immunoglobulin complex, circulating";0.0007496913;0.3636003;2;5.500546;0.004123711;0.05200699;1;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0097637";"integral component of autophagosome membrane";0.0001110562;0.05386224;1;18.56588;0.002061856;0.0524402;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0035189";"Rb-E2F complex";0.0001154702;0.05600305;1;17.85617;0.002061856;0.0544668;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0000153";"cytoplasmic ubiquitin ligase complex";0.0007945751;0.3853689;2;5.189832;0.004123711;0.05760847;1;13;0.4617884;2;4.330988;0.002998501;0.1538462;0.07586746;1
"GO:0044220";"host cell perinuclear region of cytoplasm";0.0001268796;0.06153659;1;16.25049;0.002061856;0.05968513;1;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.90268128
"GO:0005859";"muscle myosin complex";0.00182138;0.8833692;3;3.396089;0.006185567;0.05998218;1;27;0.9590989;3;3.127936;0.004497751;0.1111111;0.06943587;1
"GO:0031967";"organelle envelope";0.08228184;39.90669;50;1.252923;0.1030928;0.06000581;1;1163;41.3123;40;0.9682347;0.05997001;0.03439381;0.6087103;1
"GO:0036488";"CHOP-C/EBP complex";0.0001287828;0.06245964;1;16.01034;0.002061856;0.0605528;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0030118";"clathrin coat";0.004323993;2.097137;5;2.384203;0.01030928;0.06143419;1;49;1.740587;4;2.298075;0.005997001;0.08163265;0.09554591;1
"GO:0043527";"tRNA methyltransferase complex";0.0001341833;0.0650789;1;15.36596;0.002061856;0.06301056;1;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;1
"GO:0044449";"contractile fiber part";0.02151302;10.43381;16;1.533476;0.03298969;0.0633738;1;210;7.459658;15;2.010816;0.02248876;0.07142857;0.008212366;0.4853717568
"GO:0031510";"SUMO activating enzyme complex";0.0001393609;0.06759002;1;14.79508;0.002061856;0.06536082;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0015629";"actin cytoskeleton";0.04251556;20.62005;28;1.357902;0.05773196;0.06571162;1;459;16.30468;19;1.16531;0.02848576;0.04139434;0.2788558;1
"GO:0030016";"myofibril";0.02167445;10.51211;16;1.522054;0.03298969;0.06670944;1;214;7.601747;15;1.973231;0.02248876;0.07009346;0.009678793;0.518796497454545
"GO:0099617";"matrix side of mitochondrial inner membrane";0.0001471037;0.0713453;1;14.01634;0.002061856;0.06886457;1;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.90268128
"GO:0031932";"TORC2 complex";0.0008919657;0.4326034;2;4.623172;0.004123711;0.07043035;1;12;0.4262662;2;4.691904;0.002998501;0.1666667;0.06569962;1
"GO:0031166";"integral component of vacuolar membrane";0.0001519072;0.07367498;1;13.57313;0.002061856;0.07103162;1;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0097129";"cyclin D2-CDK4 complex";0.0001592443;0.07723347;1;12.94775;0.002061856;0.07433198;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0016939";"kinesin II complex";0.000164753;0.07990522;1;12.51483;0.002061856;0.07680224;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0005576";"extracellular region";0.3437085;166.6986;182;1.091791;0.3752577;0.07919929;1;4547;161.5194;170;1.052505;0.2548726;0.03738729;0.2303;1
"GO:0022625";"cytosolic large ribosomal subunit";0.003338204;1.619029;4;2.470616;0.008247423;0.08113424;1;61;2.166853;4;1.845995;0.005997001;0.06557377;0.1709162;1
"GO:0000788";"nuclear nucleosome";0.0009735489;0.4721712;2;4.235752;0.004123711;0.08180949;1;40;1.420887;3;2.111357;0.004497751;0.075;0.1687998;1
"GO:0043292";"contractile fiber";0.0223795;10.85406;16;1.474103;0.03298969;0.08265664;1;225;7.992491;15;1.876762;0.02248876;0.06666667;0.01479287;0.58936032
"GO:0035748";"myelin sheath abaxonal region";0.0009811716;0.4758682;2;4.202844;0.004123711;0.08290001;1;6;0.2131331;2;9.383808;0.002998501;0.3333333;0.01718457;0.642292085106383
"GO:0097165";"nuclear stress granule";0.0001793949;0.08700652;1;11.49339;0.002061856;0.08333604;1;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;1
"GO:0005795";"Golgi stack";0.01240031;6.014149;10;1.662746;0.02061856;0.08360998;1;127;4.511317;7;1.551653;0.01049475;0.05511811;0.1662337;1
"GO:0005840";"ribosome";0.01243427;6.030621;10;1.658204;0.02061856;0.08474959;1;236;8.383235;9;1.073571;0.01349325;0.03813559;0.4620497;1
"GO:0005605";"basal lamina";0.002121175;1.02877;3;2.916104;0.006185567;0.0854735;1;21;0.7459658;3;4.021632;0.004497751;0.1428571;0.03686567;0.907812344788732
"GO:0070013";"intracellular organelle lumen";0.3732567;181.0295;196;1.082696;0.4041237;0.08764091;1;5058;179.6712;176;0.9795672;0.2638681;0.03479636;0.6425094;1
"GO:0019814";"immunoglobulin complex";0.001015016;0.4922826;2;4.062707;0.004123711;0.08779506;1;7;0.2486553;1;4.021632;0.00149925;0.1428571;0.2237032;1
"GO:1990393";"3M complex";0.0002026469;0.09828377;1;10.17462;0.002061856;0.09361737;1;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;1
"GO:0015935";"small ribosomal subunit";0.003548496;1.721021;4;2.324202;0.008247423;0.09601317;1;72;2.557597;3;1.172976;0.004497751;0.04166667;0.4736862;1
"GO:0016935";"glycine-gated chloride channel complex";0.000212679;0.1031493;1;9.694683;0.002061856;0.09801762;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0031674";"I band";0.01620948;7.861597;12;1.526407;0.02474227;0.1004369;1;133;4.72445;11;2.328313;0.01649175;0.08270677;0.007879573;0.4853717568
"GO:0016460";"myosin II complex";0.002296838;1.113966;3;2.693079;0.006185567;0.1022046;1;33;1.172232;3;2.55922;0.004497751;0.09090909;0.1111435;1
"GO:0031090";"organelle membrane";0.2226532;107.9868;120;1.111247;0.2474227;0.1054205;1;2879;102.2684;98;0.9582631;0.1469265;0.0340396;0.6960761;1
"GO:0098576";"lumenal side of membrane";0.0002312495;0.112156;1;8.916152;0.002061856;0.1061068;1;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0030315";"T-tubule";0.006753326;3.275363;6;1.831858;0.01237113;0.1134837;1;44;1.562976;6;3.838831;0.008995502;0.1363636;0.004392242;0.3798404928
"GO:0044429";"mitochondrial part";0.06571511;31.87183;39;1.223651;0.08041237;0.1142471;1;1025;36.41024;30;0.8239441;0.04497751;0.02926829;0.8872066;1
"GO:0015934";"large ribosomal subunit";0.005270969;2.55642;5;1.95586;0.01030928;0.1159588;1;115;4.085051;5;1.223975;0.007496252;0.04347826;0.3880861;1
"GO:0038201";"TOR complex";0.001204795;0.5843257;2;3.422748;0.004123711;0.1166858;1;15;0.5328327;2;3.753523;0.002998501;0.1333333;0.09752879;1
"GO:0043219";"lateral loop";0.0002569082;0.1246005;1;8.025651;0.002061856;0.1171646;1;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0043240";"Fanconi anaemia nuclear complex";0.001215701;0.5896149;2;3.392044;0.004123711;0.118412;1;13;0.4617884;2;4.330988;0.002998501;0.1538462;0.07586746;1
"GO:0031982";"vesicle";0.3205407;155.4622;168;1.080648;0.3463918;0.1211498;1;4219;149.8681;157;1.047588;0.2353823;0.03721261;0.2639147;1
"GO:0005654";"nucleoplasm";0.2633195;127.71;139;1.088404;0.2865979;0.1333507;1;3340;118.6441;114;0.960857;0.1709145;0.03413174;0.6994742;1
"GO:1990454";"L-type voltage-gated calcium channel complex";0.001314193;0.6373838;2;3.137827;0.004123711;0.1342777;1;7;0.2486553;2;8.043264;0.002998501;0.2857143;0.02349714;0.745334469818182
"GO:0030018";"Z disc";0.01550637;7.520588;11;1.462652;0.02268041;0.1378567;1;119;4.22714;10;2.365666;0.0149925;0.08403361;0.009907572;0.518796497454545
"GO:0005796";"Golgi lumen";0.01049646;5.090782;8;1.571468;0.01649485;0.1419316;1;102;3.623263;8;2.207955;0.011994;0.07843137;0.02879295;0.857831337931034
"GO:0030120";"vesicle coat";0.00413569;2.00581;4;1.994207;0.008247423;0.1435529;1;51;1.811631;3;1.655966;0.004497751;0.05882353;0.2714583;1
"GO:0060076";"excitatory synapse";0.005686125;2.75777;5;1.813059;0.01030928;0.1452648;1;27;0.9590989;5;5.213227;0.007496252;0.1851852;0.002348804;0.312210254769231
"GO:0099073";"mitochondrion-derived vesicle";0.0003301985;0.1601463;1;6.244292;0.002061856;0.1480034;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0072557";"IPAF inflammasome complex";0.0003319815;0.161011;1;6.210755;0.002061856;0.1487401;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0014704";"intercalated disc";0.007361857;3.570501;6;1.680437;0.01237113;0.1511231;1;50;1.776109;5;2.815142;0.007496252;0.1;0.0317009;0.90268128
"GO:0043005";"neuron projection";0.1277769;61.97179;70;1.129546;0.1443299;0.1530096;1;989;35.13144;61;1.736337;0.09145427;0.06167846;1.907386e-05;0.01647981504
"GO:0043203";"axon hillock";0.0003517754;0.1706111;1;5.861285;0.002061856;0.1568759;1;7;0.2486553;1;4.021632;0.00149925;0.1428571;0.2237032;1
"GO:0097169";"AIM2 inflammasome complex";0.0003583908;0.1738195;1;5.753093;0.002061856;0.1595776;1;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;1
"GO:0042721";"mitochondrial inner membrane protein insertion complex";0.0003624832;0.1758043;1;5.688142;0.002061856;0.1612446;1;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;1
"GO:0005739";"mitochondrion";0.1204675;58.42672;66;1.12962;0.1360825;0.1616718;1;1706;60.60084;56;0.9240796;0.08395802;0.03282532;0.7551637;1
"GO:0045179";"apical cortex";0.0003762012;0.1824576;1;5.480726;0.002061856;0.1668086;1;8;0.2841775;1;3.518928;0.00149925;0.125;0.2512892;1
"GO:0072559";"NLRP3 inflammasome complex";0.0003855078;0.1869713;1;5.348414;0.002061856;0.1705624;1;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;1
"GO:0031965";"nuclear membrane";0.02526106;12.25161;16;1.30595;0.03298969;0.1716487;1;296;10.51457;14;1.331486;0.02098951;0.0472973;0.1703934;1
"GO:0032444";"activin responsive factor complex";0.0003922942;0.1902627;1;5.255892;0.002061856;0.1732889;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0031901";"early endosome membrane";0.01280646;6.211134;9;1.449011;0.0185567;0.1740366;1;126;4.475795;8;1.787392;0.011994;0.06349206;0.08020484;1
"GO:0060187";"cell pole";0.0003966595;0.1923799;1;5.198049;0.002061856;0.1750381;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0031983";"vesicle lumen";0.02354292;11.41832;15;1.313679;0.03092784;0.1755892;1;339;12.04202;11;0.913468;0.01649175;0.03244838;0.66295;1
"GO:0036379";"myofilament";0.001570605;0.7617436;2;2.625555;0.004123711;0.1774603;1;24;0.8525324;2;2.345952;0.002998501;0.08333333;0.2091344;1
"GO:0005871";"kinesin complex";0.00615689;2.986091;5;1.67443;0.01030928;0.1818802;1;56;1.989242;5;2.51352;0.007496252;0.08928571;0.04818178;1
"GO:0044327";"dendritic spine head";0.0004157756;0.2016512;1;4.959058;0.002061856;0.1826543;1;7;0.2486553;1;4.021632;0.00149925;0.1428571;0.2237032;1
"GO:0005769";"early endosome";0.03296158;15.98637;20;1.251066;0.04123711;0.1832565;1;324;11.50919;19;1.650855;0.02848576;0.05864198;0.02304727;0.745334469818182
"GO:0031981";"nuclear lumen";0.3060869;148.4522;158;1.064316;0.3257732;0.1859904;1;3940;139.9574;135;0.9645793;0.2023988;0.03426396;0.6991933;1
"GO:0008024";"cyclin/CDK positive transcription elongation factor complex";0.0004371364;0.2120112;1;4.716733;0.002061856;0.1910818;1;8;0.2841775;1;3.518928;0.00149925;0.125;0.2512892;1
"GO:0016592";"mediator complex";0.003106927;1.50686;3;1.990895;0.006185567;0.1926836;1;36;1.278799;2;1.563968;0.002998501;0.05555556;0.3675108;1
"GO:0000801";"central element";0.000467874;0.2269189;1;4.406861;0.002061856;0.2030569;1;8;0.2841775;1;3.518928;0.00149925;0.125;0.2512892;1
"GO:0051286";"cell tip";0.0004702299;0.2280615;1;4.384782;0.002061856;0.2039674;1;7;0.2486553;1;4.021632;0.00149925;0.1428571;0.2237032;1
"GO:0044224";"juxtaparanode region of axon";0.001747172;0.8473783;2;2.360221;0.004123711;0.2082815;1;10;0.3552218;2;5.630285;0.002998501;0.2;0.04692942;1
"GO:0033655";"host cell cytoplasm part";0.0004849126;0.2351826;1;4.252015;0.002061856;0.2096186;1;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;1
"GO:0000836";"Hrd1p ubiquitin ligase complex";0.0004867375;0.2360677;1;4.236073;0.002061856;0.2103182;1;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;1
"GO:0071144";"SMAD2-SMAD3 protein complex";0.0004951418;0.2401438;1;4.164172;0.002061856;0.213532;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0005742";"mitochondrial outer membrane translocase complex";0.0005012303;0.2430967;1;4.11359;0.002061856;0.2158521;1;11;0.390744;1;2.55922;0.00149925;0.09090909;0.3283117;1
"GO:0048471";"perinuclear region of cytoplasm";0.06082144;29.4984;34;1.152605;0.07010309;0.2199759;1;658;23.3736;34;1.454633;0.05097451;0.05167173;0.01894171;0.667985201632653
"GO:0097433";"dense body";0.000513507;0.2490509;1;4.015244;0.002061856;0.2205096;1;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;1
"GO:0071797";"LUBAC complex";0.0005157285;0.2501283;1;3.997948;0.002061856;0.2213494;1;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;1
"GO:0044322";"endoplasmic reticulum quality control compartment";0.001821942;0.8836418;2;2.263361;0.004123711;0.2214988;1;25;0.8880545;2;2.252114;0.002998501;0.08;0.2223216;1
"GO:0005592";"collagen type XI trimer";0.0005187761;0.2516064;1;3.974461;0.002061856;0.2225001;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0070274";"RES complex";0.0005194351;0.251926;1;3.969419;0.002061856;0.2227487;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0097447";"dendritic tree";0.0005280566;0.2561074;1;3.904611;0.002061856;0.2259936;1;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;1
"GO:0097413";"Lewy body";0.0005325881;0.2583052;1;3.871389;0.002061856;0.2276937;1;8;0.2841775;1;3.518928;0.00149925;0.125;0.2512892;1
"GO:0031011";"Ino80 complex";0.000539406;0.2616119;1;3.822456;0.002061856;0.2302446;1;16;0.5683549;1;1.759464;0.00149925;0.0625;0.4395026;1
"GO:0005863";"striated muscle myosin thick filament";0.0005433929;0.2635455;1;3.794411;0.002061856;0.2317324;1;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;1
"GO:0042589";"zymogen granule membrane";0.0005479594;0.2657603;1;3.762789;0.002061856;0.233433;1;11;0.390744;1;2.55922;0.00149925;0.09090909;0.3283117;1
