"ID";"name";"Binom_Genome_Fraction";"Binom_Expected";"Binom_Observed_Region_Hits";"Binom_Fold_Enrichment";"Binom_Region_Set_Coverage";"Binom_Raw_PValue";"Binom_Adjp_BH";"Hyper_Total_Genes";"Hyper_Expected";"Hyper_Observed_Gene_Hits";"Hyper_Fold_Enrichment";"Hyper_Gene_Set_Coverage";"Hyper_Term_Gene_Coverage";"Hyper_Raw_PValue";"Hyper_Adjp_BH"
"GO:0006974";"cellular response to DNA damage stimulus";0.05419966;26.28683;66;2.510763;0.1360825;1.008712e-11;8.84909413866667e-09;740;26.28641;29;1.103231;0.04347826;0.03918919;0.318639;1
"GO:0035967";"cellular response to topologically incorrect protein";0.008152827;3.954121;23;5.816716;0.04742268;3.320316e-11;2.73075239025e-08;139;4.937583;4;0.8101129;0.005997001;0.02877698;0.732168;1
"GO:0070314";"G1 to G0 transition";0.0004277804;0.2074735;8;38.55914;0.01649485;6.703175e-11;5.18865175441176e-08;7;0.2486553;2;8.043264;0.002998501;0.2857143;0.02349714;0.383621420918114
"GO:2000134";"negative regulation of G1/S transition of mitotic cell cycle";0.007844568;3.804615;22;5.78245;0.04536082;9.934188e-11;7.26244332733333e-08;97;3.445652;4;1.160883;0.005997001;0.04123711;0.4535765;1
"GO:1902807";"negative regulation of cell cycle G1/S phase transition";0.007958434;3.85984;22;5.699717;0.04536082;1.296955e-10;8.9037675905e-08;101;3.58774;4;1.114908;0.005997001;0.03960396;0.4847606;1
"GO:0070640";"vitamin D3 metabolic process";0.0002775031;0.134589;7;52.0102;0.01443299;1.353259e-10;8.9037675905e-08;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;0.831856086638537
"GO:0090596";"sensory organ morphogenesis";0.04078689;19.78164;53;2.679252;0.1092784;1.430831e-10;8.96585958523809e-08;247;8.773979;25;2.849334;0.03748126;0.1012146;2.686421e-06;0.000628661067175439
"GO:0042472";"inner ear morphogenesis";0.01619752;7.855796;31;3.946131;0.06391753;2.018135e-10;1.2024711363913e-07;94;3.339085;6;1.796899;0.008995502;0.06382979;0.1176361;0.807497882055295
"GO:0042362";"fat-soluble vitamin biosynthetic process";0.00029584;0.1434824;7;48.78647;0.01443299;2.101743e-10;1.2024711363913e-07;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;0.987339964255645
"GO:0010956";"negative regulation of calcidiol 1-monooxygenase activity";0.0003104539;0.1505702;7;46.48995;0.01443299;2.927599e-10;1.60517813504167e-07;3;0.1065665;1;9.383808;0.00149925;0.3333333;0.1028312;0.738219182105837
"GO:0006986";"response to unfolded protein";0.01004239;4.870557;24;4.927568;0.04948454;3.359251e-10;1.76817535636e-07;160;5.683549;5;0.879732;0.007496252;0.03125;0.675924;1
"GO:0044237";"cellular metabolic process";0.6123062;296.9685;360;1.21225;0.742268;1.062142e-09;5.37566406846154e-07;8847;314.2647;361;1.148713;0.5412294;0.04080479;0.0001319219;0.0107465897722222
"GO:0042471";"ear morphogenesis";0.01949859;9.456814;33;3.489547;0.06804124;1.105255e-09;5.38668538703704e-07;113;4.014006;7;1.743894;0.01049475;0.0619469;0.1077126;0.762483556117021
"GO:0070562";"regulation of vitamin D receptor signaling pathway";0.0003902854;0.1892884;7;36.9806;0.01443299;1.405195e-09;6.60391464464286e-07;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;0.987339964255645
"GO:0032109";"positive regulation of response to nutrient levels";0.0009479181;0.4597403;9;19.57627;0.0185567;1.564428e-09;6.89461418666667e-07;6;0.2131331;2;9.383808;0.002998501;0.3333333;0.01718457;0.314946736253482
"GO:0035966";"response to topologically incorrect protein";0.01087519;5.274466;24;4.550224;0.04948454;1.57184e-09;6.89461418666667e-07;180;6.393993;5;0.781984;0.007496252;0.02777778;0.7705951;1
"GO:0006259";"DNA metabolic process";0.0547725;26.56466;61;2.296284;0.1257732;2.037097e-09;8.64714820096774e-07;781;27.74282;26;0.9371793;0.03898051;0.03329065;0.6627428;1
"GO:0034641";"cellular nitrogen compound metabolic process";0.380459;184.5226;248;1.344009;0.5113402;3.281888e-09;1.349573881e-06;5172;183.7207;224;1.219242;0.3358321;0.04331013;0.0002812256;0.0197895597347594
"GO:0051693";"actin filament capping";0.001933877;0.9379303;11;11.72795;0.02268041;4.775039e-09;1.90408297578788e-06;32;1.13671;3;2.639196;0.004497751;0.09375;0.1036346;0.741559380859163
"GO:0010957";"negative regulation of vitamin D biosynthetic process";0.000482266;0.233899;7;29.92745;0.01443299;5.948418e-09;2.30221271947059e-06;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;0.920180616525782
"GO:0048562";"embryonic organ morphogenesis";0.04058207;19.6823;49;2.489546;0.1010309;7.723642e-09;2.90386871651429e-06;281;9.981733;21;2.103843;0.03148426;0.0747331;0.001136387;0.056642865655303
"GO:0006807";"nitrogen compound metabolic process";0.4177657;202.6163;265;1.307891;0.5463918;8.030873e-09;2.93550716130556e-06;5667;201.3042;243;1.207128;0.3643178;0.04287983;0.0002463319;0.0178103377587912
"GO:2000045";"regulation of G1/S transition of mitotic cell cycle";0.01286963;6.241773;25;4.005273;0.05154639;8.779713e-09;3.12249306397297e-06;140;4.973105;6;1.20649;0.008995502;0.04285714;0.3791724;1
"GO:0008152";"metabolic process";0.6502981;315.3946;373;1.182646;0.7690722;9.752993e-09;3.37735881281579e-06;9664;343.2864;380;1.106948;0.5697151;0.03932119;0.00210634;0.0837381512386707
"GO:0007423";"sensory organ development";0.07315479;35.48008;72;2.029308;0.1484536;1.067146e-08;3.514453084e-06;513;18.22288;44;2.414547;0.06596702;0.08576998;6.727047e-08;3.54084845892e-05
"GO:0044238";"primary metabolic process";0.6121081;296.8724;356;1.199168;0.7340206;1.068304e-08;3.514453084e-06;8934;317.3552;356;1.121772;0.5337331;0.03984777;0.001308663;0.0617229262258064
"GO:1902931";"negative regulation of alcohol biosynthetic process";0.0005334156;0.2587066;7;27.05768;0.01443299;1.179212e-08;3.73575550642857e-06;9;0.3196996;1;3.127936;0.00149925;0.1111111;0.2778964;1
"GO:0033554";"cellular response to stress";0.1263306;61.27033;106;1.730038;0.2185567;1.192353e-08;3.73575550642857e-06;1590;56.48027;62;1.097728;0.09295352;0.03899371;0.2357828;1
"GO:0046137";"negative regulation of vitamin metabolic process";0.0005440287;0.2638539;7;26.52983;0.01443299;1.347607e-08;4.12399081697674e-06;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;0.987339964255645
"GO:0044260";"cellular macromolecule metabolic process";0.5221029;253.2199;314;1.240029;0.6474227;1.61977e-08;4.84421668863636e-06;6978;247.8738;292;1.178019;0.4377811;0.0418458;0.0002099798;0.015610871119774
"GO:0009887";"animal organ morphogenesis";0.1193047;57.8628;101;1.745508;0.2082474;1.879601e-08;5.49637101311111e-06;858;30.47803;66;2.165494;0.09895052;0.07692308;2.790557e-09;2.44806263753333e-06
"GO:0071704";"organic substance metabolic process";0.6372781;309.0799;366;1.18416;0.7546392;2.073032e-08;5.93022349739131e-06;9327;331.3154;368;1.110724;0.5517241;0.03945534;0.002150837;0.084486161441791
"GO:0060558";"regulation of calcidiol 1-monooxygenase activity";0.0005957727;0.2889498;7;24.22566;0.01443299;2.491191e-08;6.88990710270833e-06;7;0.2486553;1;4.021632;0.00149925;0.1428571;0.2237032;1
"GO:0030835";"negative regulation of actin filament depolymerization";0.002279834;1.105719;11;9.948275;0.02268041;2.513227e-08;6.88990710270833e-06;35;1.243276;3;2.412979;0.004497751;0.08571429;0.1267554;0.831856086638537
"GO:0043170";"macromolecule metabolic process";0.5591263;271.1763;330;1.216921;0.6804124;3.111938e-08;8.35714125346939e-06;7605;270.1462;311;1.151229;0.4662669;0.04089415;0.0006354046;0.0380058596881818
"GO:1901360";"organic cyclic compound metabolic process";0.3744601;181.6132;240;1.32149;0.4948454;4.430124e-08;1.16592003432e-05;4980;176.9005;211;1.192761;0.3163418;0.04236948;0.001568407;0.0679500559016393
"GO:1902806";"regulation of cell cycle G1/S phase transition";0.01409417;6.835671;25;3.657286;0.05154639;4.951088e-08;1.2570463725e-05;156;5.54146;6;1.082747;0.008995502;0.03846154;0.4802099;1
"GO:0048568";"embryonic organ development";0.05699734;27.64371;59;2.134301;0.1216495;4.96743e-08;1.2570463725e-05;418;14.84827;30;2.020437;0.04497751;0.07177033;0.0002236498;0.0163978027383333
"GO:0072227";"metanephric macula densa development";0.0004008176;0.1943965;6;30.86475;0.01237113;6.165347e-08;1.50240372542593e-05;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.449890631973051
"GO:0072240";"metanephric DCT cell differentiation";0.0004008176;0.1943965;6;30.86475;0.01237113;6.165347e-08;1.50240372542593e-05;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.449890631973051
"GO:0045618";"positive regulation of keratinocyte differentiation";0.001061228;0.5146955;8;15.54317;0.01649485;7.357571e-08;1.76033230525455e-05;15;0.5328327;2;3.753523;0.002998501;0.1333333;0.09752879;0.738219182105837
"GO:0006139";"nucleobase-containing compound metabolic process";0.3453542;167.4968;224;1.337339;0.4618557;7.90684e-08;1.85796620642857e-05;4564;162.1232;197;1.215125;0.2953523;0.04316389;0.0009645904;0.0500962046317647
"GO:0044707";"single-multicellular organism process";0.5160022;250.2611;308;1.230715;0.6350515;8.129778e-08;1.87683769652632e-05;5541;196.8284;283;1.437801;0.4242879;0.05107381;3.594224e-13;1.18631477365e-09
"GO:0072233";"metanephric thick ascending limb development";0.0004250646;0.2061563;6;29.10413;0.01237113;8.68355e-08;1.97011783534483e-05;2;0.07104436;1;14.07571;0.00149925;0.5;0.06978436;0.617131984704301
"GO:0032769";"negative regulation of monooxygenase activity";0.001121446;0.5439015;8;14.70854;0.01649485;1.115478e-07;2.48789406813559e-05;11;0.390744;2;5.118441;0.002998501;0.1818182;0.05603666;0.588027439346092
"GO:0048598";"embryonic morphogenesis";0.07647111;37.08849;71;1.914341;0.1463918;1.308086e-07;2.85447952222222e-05;550;19.5372;41;2.098561;0.06146927;0.07454545;6.793829e-06;0.00116103890663636
"GO:0046173";"polyol biosynthetic process";0.002119152;1.027789;10;9.729625;0.02061856;1.325861e-07;2.85447952222222e-05;28;0.9946211;4;4.021632;0.005997001;0.1428571;0.01640551;0.313323811451379
"GO:0090304";"nucleic acid metabolic process";0.3108041;150.74;205;1.359958;0.4226804;1.363428e-07;2.85447952222222e-05;4010;142.4439;174;1.221533;0.2608696;0.04339152;0.001711691;0.0723209811277955
"GO:0060556";"regulation of vitamin D biosynthetic process";0.0007675847;0.3722786;7;18.80312;0.01443299;1.36661e-07;2.85447952222222e-05;9;0.3196996;1;3.127936;0.00149925;0.1111111;0.2778964;1
"GO:0009110";"vitamin biosynthetic process";0.001156561;0.5609319;8;14.26198;0.01649485;1.406527e-07;2.89195137390625e-05;14;0.4973105;2;4.021632;0.002998501;0.1428571;0.08649225;0.705611604308742
"GO:0034976";"response to endoplasmic reticulum stress";0.01728898;8.385157;27;3.219975;0.0556701;1.793114e-07;3.62564543772727e-05;244;8.667412;9;1.038372;0.01349325;0.03688525;0.5020042;1
"GO:0046483";"heterocycle metabolic process";0.3564756;172.8907;228;1.318752;0.4701031;1.818471e-07;3.62564543772727e-05;4738;168.3041;202;1.200208;0.3028486;0.04263402;0.001525368;0.0675591421906355
"GO:0072218";"metanephric ascending thin limb development";0.0005176487;0.2510596;6;23.89871;0.01237113;2.727287e-07;5.27529053188406e-05;4;0.1420887;1;7.037856;0.00149925;0.25;0.1347057;0.831856086638537
"GO:0042363";"fat-soluble vitamin catabolic process";0.0008527565;0.4135869;7;16.9251;0.01443299;2.755113e-07;5.27529053188406e-05;9;0.3196996;1;3.127936;0.00149925;0.1111111;0.2778964;1
"GO:0051341";"regulation of oxidoreductase activity";0.008423643;4.085467;18;4.405861;0.0371134;2.76613e-07;5.27529053188406e-05;85;3.019385;10;3.311932;0.0149925;0.1176471;0.0008489195;0.0463504894603306
"GO:0051353";"positive regulation of oxidoreductase activity";0.00430415;2.087513;13;6.227506;0.02680412;2.97733e-07;5.59695506714286e-05;44;1.562976;6;3.838831;0.008995502;0.1363636;0.004392242;0.13065514661851
"GO:0009892";"negative regulation of metabolic process";0.242464;117.595;167;1.420128;0.3443299;3.036657e-07;5.62808020605634e-05;2580;91.64723;130;1.418483;0.1949025;0.0503876;1.723447e-05;0.00241264245457447
"GO:0032768";"regulation of monooxygenase activity";0.005079606;2.463609;14;5.68272;0.02886598;3.108559e-07;5.68132331680556e-05;54;1.918198;7;3.649259;0.01049475;0.1296296;0.002871383;0.101571314239247
"GO:0048856";"anatomical structure development";0.4887171;237.0278;292;1.231923;0.6020619;3.519143e-07;6.33842356351351e-05;5084;180.5948;265;1.467374;0.3973013;0.05212431;3.606094e-13;1.18631477365e-09
"GO:0072202";"cell differentiation involved in metanephros development";0.003654229;1.772301;12;6.770858;0.02474227;3.56443e-07;6.33842356351351e-05;18;0.6393993;6;9.383808;0.008995502;0.3333333;2.529572e-05;0.00311090074280374
"GO:0006725";"cellular aromatic compound metabolic process";0.3622131;175.6734;229;1.303556;0.4721649;4.538698e-07;7.96329693093333e-05;4773;169.5474;202;1.191407;0.3028486;0.04232139;0.002203803;0.0850435298445748
"GO:0006706";"steroid catabolic process";0.001358277;0.6587643;8;12.14395;0.01649485;4.674986e-07;7.99804703584416e-05;22;0.781488;2;2.55922;0.002998501;0.09090909;0.1830386;0.98230217675367
"GO:0006470";"protein dephosphorylation";0.02168244;10.51598;30;2.8528;0.06185567;4.680064e-07;7.99804703584416e-05;195;6.926825;11;1.588029;0.01649175;0.05641026;0.088486;0.720091078540507
"GO:0031324";"negative regulation of cellular metabolic process";0.2297907;111.4485;159;1.426668;0.3278351;5.296019e-07;8.92334776607595e-05;2436;86.53203;120;1.38677;0.17991;0.04926108;0.0001045199;0.00906002344342105
"GO:0072017";"distal tubule development";0.001896238;0.9196756;9;9.78606;0.0185567;5.357128e-07;8.92334776607595e-05;12;0.4262662;2;4.691904;0.002998501;0.1666667;0.06569962;0.617131984704301
"GO:0006950";"response to stress";0.2452907;118.966;167;1.403762;0.3443299;6.554424e-07;0.00010781208177;3269;116.122;124;1.067842;0.185907;0.03793209;0.2202176;1
"GO:0048731";"system development";0.4262296;206.7213;260;1.257732;0.5360825;7.376524e-07;0.000119836641130864;4138;146.9908;227;1.544314;0.3403298;0.05485742;3.043755e-13;1.18631477365e-09
"GO:0048513";"animal organ development";0.3085224;149.6333;200;1.3366;0.4123711;8.564406e-07;0.000137437827504878;2936;104.2931;162;1.553314;0.2428786;0.05517711;2.296724e-09;2.32481470123077e-06
"GO:0009111";"vitamin catabolic process";0.001019293;0.4943569;7;14.15981;0.01443299;8.961396e-07;0.000142075915619277;10;0.3552218;1;2.815142;0.00149925;0.1;0.3035594;1
"GO:0032502";"developmental process";0.5097773;247.242;300;1.213386;0.6185567;9.158444e-07;0.00014347138642381;5444;193.3828;276;1.427221;0.4137931;0.05069802;2.368766e-12;5.19509863233333e-09
"GO:0032272";"negative regulation of protein polymerization";0.004841874;2.348309;13;5.535899;0.02680412;1.088616e-06;0.000168530564047059;57;2.024764;5;2.469423;0.007496252;0.0877193;0.05133896;0.565803496348409
"GO:0007275";"multicellular organism development";0.4677105;226.8396;279;1.229944;0.5752577;1.315048e-06;0.000201217635255814;4728;167.9489;249;1.482594;0.3733133;0.05266497;1.059909e-12;2.7894685062e-09
"GO:0032107";"regulation of response to nutrient levels";0.002129778;1.032942;9;8.712973;0.0185567;1.37969e-06;0.000207750404113636;24;0.8525324;2;2.345952;0.002998501;0.08333333;0.2091344;1
"GO:0042359";"vitamin D metabolic process";0.00108973;0.5285188;7;13.24456;0.01443299;1.389318e-06;0.000207750404113636;12;0.4262662;1;2.345952;0.00149925;0.08333333;0.3521855;1
"GO:0072236";"metanephric loop of Henle development";0.0007150275;0.3467884;6;17.30162;0.01237113;1.747566e-06;0.000258384505550562;6;0.2131331;1;4.691904;0.00149925;0.1666667;0.1951023;0.987339964255645
"GO:0048839";"inner ear development";0.02998054;14.54056;35;2.407059;0.07216495;2.448401e-06;0.000357983430655556;179;6.35847;10;1.572705;0.0149925;0.05586592;0.1058871;0.75603274492675
"GO:0045606";"positive regulation of epidermal cell differentiation";0.002291142;1.111204;9;8.099325;0.0185567;2.485804e-06;0.000359458185010989;23;0.8170102;3;3.671925;0.004497751;0.1304348;0.04660766;0.528267098186484
"GO:0010605";"negative regulation of macromolecule metabolic process";0.2235971;108.4446;152;1.401638;0.3134021;3.143645e-06;0.000449643745163044;2372;84.25861;121;1.436055;0.1814093;0.0510118;2.074469e-05;0.0027311122889
"GO:0031333";"negative regulation of protein complex assembly";0.01113338;5.399688;19;3.518722;0.03917526;3.456086e-06;0.000489017587892473;115;4.085051;11;2.692745;0.01649175;0.09565217;0.002625263;0.0956948360581718
"GO:0044767";"single-organism developmental process";0.5056419;245.2363;295;1.202921;0.6082474;3.522012e-06;0.000493044211787234;5357;190.2923;270;1.41887;0.4047976;0.05040134;1.043837e-11;1.96226444042857e-08
"GO:0030837";"negative regulation of actin filament polymerization";0.003802189;1.844062;11;5.965093;0.02268041;3.618413e-06;0.000501207333336842;46;1.63402;3;1.835962;0.004497751;0.06521739;0.2235647;1
"GO:0001933";"negative regulation of protein phosphorylation";0.04873628;23.6371;48;2.030706;0.09896907;3.717741e-06;0.000503716583612245;410;14.56409;28;1.922536;0.04197901;0.06829268;0.0007808613;0.0448526223961039
"GO:0030834";"regulation of actin filament depolymerization";0.003815926;1.850724;11;5.94362;0.02268041;3.742645e-06;0.000503716583612245;49;1.740587;3;1.723557;0.004497751;0.06122449;0.2521317;1
"GO:0030656";"regulation of vitamin metabolic process";0.001269324;0.6156223;7;11.37061;0.01443299;3.751366e-06;0.000503716583612245;12;0.4262662;1;2.345952;0.00149925;0.08333333;0.3521855;1
"GO:0016311";"dephosphorylation";0.02929127;14.20627;34;2.39331;0.07010309;3.854447e-06;0.000512329980535353;289;10.26591;15;1.461147;0.02248876;0.05190311;0.09249203;0.738219182105837
"GO:0009790";"embryo development";0.115758;56.14264;90;1.60306;0.185567;4.851884e-06;0.000633329250425743;905;32.14757;59;1.835286;0.08845577;0.06519337;5.044252e-06;0.000948247315257143
"GO:1901991";"negative regulation of mitotic cell cycle phase transition";0.01471328;7.135941;22;3.082985;0.04536082;4.861027e-06;0.000633329250425743;199;7.068914;4;0.5658578;0.005997001;0.0201005;0.9264475;1
"GO:0072221";"metanephric distal convoluted tubule development";0.0008578963;0.4160797;6;14.42031;0.01237113;4.918019e-06;0.000634472666872549;5;0.1776109;1;5.630285;0.00149925;0.2;0.1654493;0.920180616525782
"GO:0001656";"metanephros development";0.01475381;7.1556;22;3.074515;0.04536082;5.072698e-06;0.000648074106621359;81;2.877297;12;4.170581;0.017991;0.1481481;2.742842e-05;0.00328118707981818
"GO:0072210";"metanephric nephron development";0.006590448;3.196367;14;4.379972;0.02886598;6.160436e-06;0.000779472858884615;33;1.172232;9;7.677661;0.01349325;0.2727273;1.530964e-06;0.000395747120254902
"GO:0009987";"cellular process";0.8638668;418.9754;450;1.074049;0.9278351;6.516131e-06;0.000810443816349057;14773;524.7692;550;1.04808;0.8245877;0.03723008;0.007664904;0.186782355066667
"GO:0043583";"ear development";0.03411194;16.54429;37;2.236421;0.07628866;6.528387e-06;0.000810443816349057;204;7.246525;11;1.517969;0.01649175;0.05392157;0.111835;0.776999347940866
"GO:1901988";"negative regulation of cell cycle phase transition";0.01504093;7.294852;22;3.015826;0.04536082;6.828429e-06;0.000839769132813084;207;7.353092;4;0.5439889;0.005997001;0.01932367;0.9391616;1
"GO:0030858";"positive regulation of epithelial cell differentiation";0.007632845;3.70193;15;4.051941;0.03092784;7.246018e-06;0.000882873619092593;58;2.060287;8;3.882955;0.011994;0.137931;0.0009707829;0.0500962046317647
"GO:0051354";"negative regulation of oxidoreductase activity";0.002647519;1.284047;9;7.009091;0.0185567;7.850005e-06;0.000947690053165138;23;0.8170102;3;3.671925;0.004497751;0.1304348;0.04660766;0.528267098186484
"GO:0072070";"loop of Henle development";0.002661125;1.290646;9;6.973254;0.0185567;8.173348e-06;0.000977755330290909;12;0.4262662;3;7.037856;0.004497751;0.25;0.007721846;0.186786344694853
"GO:0072009";"nephron epithelium development";0.01883896;9.136897;25;2.736159;0.05154639;8.565118e-06;0.00101539088073874;97;3.445652;14;4.063092;0.02098951;0.1443299;8.1582e-06;0.00132535498518519
"GO:0072235";"metanephric distal tubule development";0.0009504803;0.460983;6;13.01567;0.01237113;8.758933e-06;0.00102909642274107;7;0.2486553;1;4.021632;0.00149925;0.1428571;0.2237032;1
"GO:0072006";"nephron development";0.02261959;10.9705;28;2.552299;0.05773196;8.884157e-06;0.00102941333326316;122;4.333706;17;3.922739;0.02548726;0.1393443;1.479556e-06;0.000395747120254902
"GO:0051248";"negative regulation of protein metabolic process";0.1008488;48.91166;80;1.635602;0.1649485;8.918088e-06;0.00102941333326316;1094;38.86127;57;1.466756;0.08545727;0.05210238;0.002409317;0.0911040298936782
"GO:0006775";"fat-soluble vitamin metabolic process";0.002788968;1.352649;9;6.653609;0.0185567;1.18105e-05;0.0013409656262069;33;1.172232;3;2.55922;0.004497751;0.09090909;0.1111435;0.7734200510312
"GO:1901880";"negative regulation of protein depolymerization";0.005166532;2.505768;12;4.788951;0.02474227;1.182096e-05;0.0013409656262069;53;1.882676;4;2.124636;0.005997001;0.0754717;0.1186103;0.812464686961039
"GO:0061005";"cell differentiation involved in kidney development";0.008059872;3.909038;15;3.837261;0.03092784;1.360734e-05;0.00153041869282051;43;1.527454;8;5.237474;0.011994;0.1860465;0.0001172032;0.00982341980127389
"GO:0009653";"anatomical structure morphogenesis";0.2463191;119.4648;161;1.347678;0.3319588;1.386175e-05;0.00154582006991525;1978;70.26287;124;1.764801;0.185907;0.06268959;1.577587e-10;2.30660748144444e-07
"GO:0043242";"negative regulation of protein complex disassembly";0.005302482;2.571704;12;4.666167;0.02474227;1.522372e-05;0.0016834363989916;56;1.989242;4;2.010816;0.005997001;0.07142857;0.1373306;0.846432489648712
"GO:0045930";"negative regulation of mitotic cell cycle";0.02467836;11.969;29;2.422925;0.05979381;1.596787e-05;0.00173836480115702;279;9.910689;10;1.009012;0.0149925;0.03584229;0.5337729;1
"GO:0021987";"cerebral cortex development";0.01956471;9.488886;25;2.634661;0.05154639;1.598466e-05;0.00173836480115702;111;3.942962;15;3.804247;0.02248876;0.1351351;8.915263e-06;0.0014134451303253
"GO:0046165";"alcohol biosynthetic process";0.005406679;2.622239;12;4.576241;0.02474227;1.838253e-05;0.00197250521439024;75;2.664164;6;2.252114;0.008995502;0.08;0.05025606;0.556666240353535
"GO:0046697";"decidualization";0.00162771;0.7894393;7;8.867052;0.01443299;1.843743e-05;0.00197250521439024;21;0.7459658;1;1.340544;0.00149925;0.04761905;0.53231;1
"GO:0072170";"metanephric tubule development";0.002956321;1.433815;9;6.276958;0.0185567;1.858878e-05;0.00197265932274194;18;0.6393993;3;4.691904;0.004497751;0.1666667;0.02445864;0.392980761611722
"GO:0003327";"type B pancreatic cell fate commitment";0.0001013148;0.04913767;3;61.05295;0.006185567;1.894586e-05;0.00197863945825397;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.449890631973051
"GO:0060580";"ventral spinal cord interneuron fate determination";0.0001013148;0.04913767;3;61.05295;0.006185567;1.894586e-05;0.00197863945825397;1;0.03552218;1;28.15142;0.00149925;1;0.03552218;0.449890631973051
"GO:0021869";"forebrain ventricular zone progenitor cell division";0.001693494;0.8213446;7;8.522611;0.01443299;2.367666e-05;0.00245323755070866;6;0.2131331;2;9.383808;0.002998501;0.3333333;0.01718457;0.314946736253482
"GO:0042326";"negative regulation of phosphorylation";0.05274685;25.58222;48;1.876303;0.09896907;2.803927e-05;0.00288256839007813;447;15.87842;28;1.7634;0.04197901;0.06263982;0.002783795;0.0995433652309783
"GO:0048708";"astrocyte differentiation";0.005664832;2.747443;12;4.367697;0.02474227;2.878149e-05;0.00293593509232558;44;1.562976;8;5.118441;0.011994;0.1818182;0.0001388392;0.0110726365624242
"GO:0072207";"metanephric epithelium development";0.003235289;1.569115;9;5.735716;0.0185567;3.719045e-05;0.00376453178115385;21;0.7459658;3;4.021632;0.004497751;0.1428571;0.03686567;0.460698339534663
